provider_record_id,provider_name,legal_name,country_code,registration_number,sector,status,confidence_score,feed_date
PRV0003167,ProviderC,Frontier Technologies,AU,AU-470889,Utilities,Active,0.94,2024-11-17
PRV0003168,ProviderB,Helios Holdings,AE,,Telecommunications,Active,0.922,2024-04-23
PRV0003169,ProviderB,Albion Capital,JP,JP-303266,Real Estate,Active,0.899,2025-01-04
PRV0003170,ProviderB,ATLAS LTD ,LU,LU-647318,Financials,Merged,1.014,2024-12-30
PRV0003171,ProviderA,Unknown Entity,JP,JP-623476,Energy,Active,0.594,2025-02-09
PRV0003172,ProviderB,Crestline Services,NG,NG-627804,Healthcare,Active,0.574,2024-01-17
PRV0003173,ProviderC,Union Investments,FR,FR-988831,Technology,Active,0.608,2024-05-25
PRV0003174,ProviderA,Oakwell PLC,GB,,Financials,Active,0.834,2024-09-10
PRV0003175,ProviderB,Silvergate Corp,XX,AU-163248,Industrials,Active,0.699,2024-02-23
PRV0003176,ProviderA,Silvergate Services,SG,SG-714952,Utilities,Active,0.752,2024-08-30
PRV0003177,ProviderB,Northbridge Energy,BR,BR-566011,Utilities,Active,0.727,2025-02-26
PRV0003178,ProviderB,PrimeEdge Ltd ,GB,GB-268303,Financials,Active,0.749,2025-02-01
PRV0003179,ProviderA,Helios Ltd,LU,LU-589738,Financials,Active,0.702,2024-01-31
PRV0003180,ProviderB,Albion PLC,JP,,Healthcare,Active,0.838,2024-03-28
PRV0003181,ProviderA,Helios Technologies,GB,GB-256879,Utilities,Active,0.798,2024-02-14
PRV0003182,ProviderA,Union Technologies,ZA,ZA-401967,Energy,Merged,0.9,2025-01-23
PRV0003183,ProviderB,LAGOS CONTINENTAL PARTNERS,LU,LU-237188,Technology,Active,0.814,2024-11-18
PRV0003184,ProviderB,Greenfield Services,US,,Materials,Unknown,0.877,2025-02-15
PRV0003185,ProviderC,Greenfield Capital,LU,LU-349915,Materials,Active,0.825,2025-02-28
PRV0003186,ProviderB,Summit Ltd,NL,NL-938953,Materials,Active,0.749,2024-11-23
PRV0003187,ProviderB,Cedar Services,NG,NG-583989,Consumer Goods,Active,0.732,2024-09-24
PRV0003188,ProviderC,Horizon Ltd,GB,GB-408014,Telecommunications,Merged,0.864,2024-08-29
PRV0003189,ProviderB,Silvergate Ltd,JP,JP-100615,Financials,Merged,0.717,2025-02-08
PRV0003190,ProviderA,Riverstone Group,HK,HK-991454,Energy,Active,0.984,2025-01-13
PRV0003191,ProviderB,Westbridge Ltd,SG,SG-601334,Financials,Active,0.663,2024-03-17
PRV0003192,ProviderC,Redwood Energy,AU,AU-420320,Energy,Unknown,0.813,2024-08-01
PRV0003193,ProviderA,Albion Holdings,BR,BR-652916,Materials,Active,0.862,2024-03-28
PRV0003194,ProviderA,Meridian Technologies,JP,JP-384675,Materials,Active,0.82,2024-11-11
PRV0003195,ProviderB,Korefield Partners,AU,AU-816768,Telecommunications,Inactive,0.974,2024-08-09
PRV0003196,ProviderC,Crestline Ltd,CA,CA-531590,Technology,Active,0.663,2025-02-24
PRV0003197,ProviderB,Sterling PLC,LU,,Materials,Active,1.003,2024-01-09
PRV0003198,ProviderC,Granite Corp,NL,NL-670549,Healthcare,Active,0.878,2024-05-12
PRV0003199,ProviderB,Redwood Investments ,ZA,ZA-547288,Technology,Active,1.023,2024-11-21
PRV0003200,ProviderA,Oakwell Energy,JP,JP-397994,Telecommunications,Active,1.056,2024-05-21
PRV0003201,ProviderB,,US,US-560894,Technology,Unknown,1.037,2024-07-16
PRV0003202,ProviderC,Frontier Partners,LU,LU-933316,Telecommunications,Active,0.902,2024-11-27
PRV0003203,ProviderA,,GB,GB-460452,Consumer Goods,Active,0.695,2024-11-09
PRV0003204,ProviderA,Meridian Industries,IE,IE-345793,Technology,Dissolved,1.035,2024-03-30
PRV0003205,ProviderA,Albion Investments,AE,AE-279657,Energy,Active,0.646,2024-08-05
PRV0003206,ProviderA,Atlas Investments,US,US-274197,Energy,Active,0.946,2024-02-22
PRV0003207,ProviderA,Meridian PLC,LU,LU-977026,Financials,Unknown,0.807,2024-05-09
PRV0003208,ProviderB,Riverstone Services,JP,JP-124326,Materials,Active,0.969,2024-01-25
PRV0003209,ProviderB,Nova Holdings,AU,AU-974318,Utilities,Active,0.943,2024-03-09
PRV0003210,ProviderA,Helios Ltd ,FR,FR-995290,Materials,Inactive,0.809,2024-01-23
PRV0003211,ProviderB,Westbridge Industries,JP,JP-108165,Materials,Active,0.885,2024-11-17
PRV0003212,ProviderC,Atlas Holdings,LU,LU-305676,Materials,Active,0.747,2024-05-19
PRV0003213,ProviderA,Lagos Continental Ltd,AE,AE-573270,Materials,Inactive,0.782,2024-11-12
PRV0003214,ProviderC,Falcon Group,HK,HK-532820,Energy,Active,0.818,2024-02-17
PRV0003215,ProviderB,Riverstone Ltd,JP,JP-421134,Consumer Goods,Active,0.84,2024-12-02
PRV0003216,ProviderC,KOREFIELD CAPITAL,IN,IN-703930,Energy,Active,0.888,2024-05-15
PRV0003217,ProviderC,Atlas Ltd,SG,SG-872789,Technology,Active,0.832,2025-02-03
PRV0003218,ProviderB,PrimeEdge Corp,NL,NL-198699,Energy,Closed?,1.149,2024-10-15
PRV0003219,ProviderC,Korefield Finance,SG,SG-811115,Consumer Goods,Active,0.739,2024-11-03
PRV0003220,ProviderA,Horizon Industries,US,US-715034,Financials,Active,0.615,2024-01-08
PRV0003221,ProviderC,Meridian Corp,BR,BR-689345,Telecommunications,Active,0.732,2024-11-16
PRV0003222,ProviderC,Atlas Ltd,JP,JP-293090,Healthcare,Inactive,0.691,2025-02-15
PRV0003223,ProviderA,Atlas Technologies,US,US-288195,Industrials,Active,0.81,2024-03-02
PRV0003224,ProviderC,Sterling PLC,,BR-979926,Financials,Active,1.115,2024-07-13
PRV0003225,ProviderB,Union Technologies,NG,NG-405873,Utilities,Active,0.774,2024-09-05
PRV0003226,ProviderA,Lagos Continental Capital,SG,SG-460510,Real Estate,Active,0.631,2024-05-21
PRV0003227,ProviderC,Granite Investments,IN,IN-468722,Financials,Active,0.861,2025-01-06
PRV0003228,ProviderB,REDWOOD INVESTMENTS,AU,AU-726556,Energy,Active,0.868,2025-01-27
PRV0003229,ProviderA,Horizon Partners,SG,SG-786290,Utilities,Active,0.313,2024-04-22
PRV0003230,ProviderC,Frontier Corp,AU,AU-855956,Healthcare,Active,0.579,2024-02-28
PRV0003231,ProviderB,Oakwell Energy,CA,CA-308034,Technology,Active,1.25,2024-03-18
PRV0003232,ProviderB,Silvergate Finance,AE,AE-191429,Consumer Goods,Active,1.04,2024-08-24
PRV0003233,ProviderC,BluePeak Industries,DE,DE-459624,Materials,Active,0.745,2024-03-16
PRV0003234,ProviderA,Crestline Partners,JP,JP-693926,Utilities,Active,0.916,2024-10-24
PRV0003235,ProviderA,Meridian Holdings,SG,SG-124406,Materials,Active,0.921,2024-04-02
PRV0003236,ProviderB,Meridian Corp,SG,SG-914763,Industrials,Active,0.855,2024-03-25
PRV0003237,ProviderA,Redwood Ltd,IE,IE-313546,Technology,Active,0.822,2025-03-01
PRV0003238,ProviderA,,IN,IN-392293,Utilities,Active,0.711,2024-09-05
PRV0003239,ProviderB,Atlas Partners,LU,LU-283002,Healthcare,Active,0.519,2025-02-22
PRV0003240,ProviderA,PrimeEdge Group,AU,AU-990057,Healthcare,Active,0.801,2024-06-21
PRV0003241,ProviderA,Crestline Ltd,ZA,ZA-287415,Technology,Active,0.694,2024-10-11
PRV0003242,ProviderA,KOREFIELD PLC,DE,DE-306583,Industrials,Unknown,0.904,2024-03-31
PRV0003243,ProviderA,ALBION INVESTMENTS,CH,CH-866852,Materials,Unknown,0.955,2024-06-07
PRV0003244,ProviderA,Greenfield Ltd,LU,LU-949920,Industrials,Active,0.605,2025-02-13
PRV0003245,ProviderA,Lagos Continental Group,AE,AE-390131,Utilities,Unknown,0.872,2024-05-05
PRV0003246,ProviderA,Unknown Entity,FR,FR-778334,Telecommunications,Active,0.734,2024-08-07
PRV0003247,ProviderB,BluePeak Industries,DE,DE-262051,Utilities,Active,1.013,2024-08-02
PRV0003248,ProviderC,Helios PLC,CA,CA-303481,Utilities,Active,0.975,2024-03-12
PRV0003249,ProviderB,Meridian Finance,ZZZ,NG-224894,Technology,Active,0.835,2024-06-25
PRV0003250,ProviderC,Korefield Partners,AE,AE-597846,Consumer Goods,Unknown,1.037,2024-03-15
PRV0003251,ProviderA,WESTBRIDGE TECHNOLOGIES,US,US-355930,Utilities,Active,0.862,2025-01-10
PRV0003252,ProviderA,Lagos Continental Investments,CH,CH-661861,Industrials,Active,0.429,2024-11-10
PRV0003253,ProviderB,Granite Corp,AU,AU-607061,Materials,Inactive,0.745,2024-05-26
PRV0003254,ProviderC,BluePeak Partners,NL,NL-621275,Technology,Inactive,1.5,2024-11-09
PRV0003255,ProviderA,Cedar Holdings,DE,,Energy,Inactive,0.765,2024-11-29
PRV0003256,ProviderA,Falcon Ltd,IE,IE-680393,Technology,Active,0.865,2025-02-27
PRV0003257,ProviderB,Meridian Services,ZA,ZA-561025,Technology,Active,1.021,2024-12-24
PRV0003258,ProviderA,Greenfield Services,AU,AU-227619,Energy,Inactive,1.2,2024-03-17
PRV0003259,ProviderC,Oakwell Energy,SG,SG-751978,Real Estate,Active,0.787,2024-07-06
PRV0003260,ProviderC,Granite Corp,SG,SG-617784,Consumer Goods,Active,0.633,2024-06-14
PRV0003261,ProviderB,Silvergate Partners,CH,CH-359539,Energy,Merged,0.757,2025-03-21
PRV0003262,ProviderC,Greenfield Capital,CH,CH-520923,Real Estate,Active,0.763,2024-07-11
PRV0003263,ProviderB,Meridian Ltd,DE,DE-325220,Telecommunications,Active,0.745,2024-04-11
PRV0003264,ProviderA,Atlas Technologies,GB,,Utilities,Active,0.828,2024-07-06
PRV0003265,ProviderB,Meridian PLC ,HK,HK-993109,Utilities,Active,0.818,2025-02-09
PRV0003266,ProviderB,Riverstone Ltd,NG,NG-126790,Healthcare,Unknown,0.8,2024-08-18
PRV0003267,ProviderB,Riverstone Ltd,AE,AE-726427,Healthcare,Active,0.772,2024-04-05
PRV0003268,ProviderA,Silvergate Group,LU,LU-364109,Industrials,Active,1.079,2025-03-01
PRV0003269,ProviderA,Union Group,CA,CA-581807,Telecommunications,Active,0.93,2024-11-02
PRV0003270,ProviderA,Meridian Industries,JP,JP-171461,Real Estate,Active,0.882,2025-01-13
PRV0003271,ProviderC,Korefield Finance ,BR,BR-844632,Telecommunications,Active,0.807,2025-02-14
PRV0003272,ProviderC,BluePeak Finance,AU,AU-599057,Industrials,Inactive,0.633,2024-07-17
PRV0003273,ProviderC,Summit Partners,CA,CA-939272,Industrials,Active,0.886,2024-06-25
PRV0003274,ProviderB,NOVA HOLDINGS,SG,SG-929231,Energy,Active,0.937,2024-01-19
PRV0003275,ProviderB,Greenfield PLC,CA,CA-146173,Energy,Active,0.798,2024-02-04
PRV0003276,ProviderC,Oakwell Capital,CH,CH-609846,Materials,Active,0.796,2024-08-15
PRV0003277,ProviderC,Unknown Entity,DE,DE-123568,Industrials,Unknown,0.867,2024-05-27
PRV0003278,ProviderA,Silvergate Capital,IN,IN-206877,Utilities,Active,1.064,2024-10-27
PRV0003279,ProviderA,Oakwell Capital,NL,NL-138312,Consumer Goods,Active,0.971,2024-07-18
PRV0003280,ProviderC,Lagos Continental PLC,CA,CA-176688,Financials,Active,0.58,2024-01-03
PRV0003281,ProviderB,Westbridge Technologies,NG,NG-518182,Materials,Active,0.611,2024-09-07
PRV0003282,ProviderA,Granite Energy,ZA,ZA-775709,Materials,Active,1.132,2024-07-08
PRV0003283,ProviderB,,AE,AE-592043,Technology,Active,0.933,2025-02-22
PRV0003284,ProviderC,Riverstone Capital,IE,IE-881290,Consumer Goods,Active,0.691,2025-02-01
PRV0003285,ProviderA,Sterling PLC,LU,LU-994387,Financials,Inactive,0.551,2024-06-08
PRV0003286,ProviderC,Lagos Continental Technologies,NL,NL-876997,Financials,Active,1.161,2024-07-10
PRV0003287,ProviderA,Westbridge Partners,GB,GB-303404,Real Estate,Inactive,0.773,2024-12-30
PRV0003288,ProviderC,Summit Technologies,AU,AU-924501,Financials,Unknown,1.096,2024-07-07
PRV0003289,ProviderB,Cedar PLC,US,US-764576,Financials,Merged,0.76,2025-02-09
PRV0003290,ProviderB,Albion Ltd,SG,SG-441189,Real Estate,Dissolved,0.703,2024-09-28
PRV0003291,ProviderB,Oakwell Ltd,SG,SG-610593,Telecommunications,Inactive,0.944,2024-11-13
PRV0003292,ProviderA,Northbridge Finance,FR,FR-845661,Industrials,Dissolved,0.765,2024-07-26
PRV0003293,ProviderC,Falcon Capital,DE,DE-413714,Utilities,Active,0.974,2024-03-18
PRV0003294,ProviderC,Westbridge Corp,NL,NL-265082,Industrials,Dissolved,1.071,2024-12-07
PRV0003295,ProviderC,Oakwell Finance,SG,SG-209101,Healthcare,Inactive,0.879,2024-09-05
PRV0003296,ProviderA,Redwood Corp,BR,BR-840320,Healthcare,Active,1.081,2025-01-25
PRV0003297,ProviderC,Greenfield Group,AU,AU-123525,Telecommunications,Active,0.753,2025-02-19
PRV0003298,ProviderA,Meridian Ltd,JP,,Financials,Merged,0.776,2024-11-28
PRV0003299,ProviderA,Helios Partners,HK,HK-250323,Energy,Inactive,0.774,2024-12-14
PRV0003300,ProviderA,Nova Holdings,FR,FR-702533,Telecommunications,Unknown,0.585,2024-12-22
PRV0003301,ProviderC,Greenfield Technologies,BR,BR-336987,Materials,Unknown,0.705,2024-04-05
PRV0003302,ProviderA,,LU,LU-440598,Telecommunications,Unknown,0.658,2024-08-17
PRV0003303,ProviderC,Helios Services,CH,CH-741452,Utilities,Active,0.623,2025-02-09
PRV0003304,ProviderB,Nova Holdings,SG,SG-776896,Energy,Active,0.737,2024-08-22
PRV0003305,ProviderC,Horizon Industries,FR,FR-413445,Healthcare,Active,0.668,2025-01-06
PRV0003306,ProviderA,Redwood Partners,JP,JP-170025,Financials,Active,1.021,2024-03-30
PRV0003307,ProviderC,Falcon Technologies,LU,LU-711446,Real Estate,Dissolved,0.594,2024-11-16
PRV0003308,ProviderC,Falcon Holdings,DE,DE-244870,Consumer Goods,Active,0.783,2024-04-15
PRV0003309,ProviderA,Northbridge Partners,SG,SG-653441,Real Estate,Dissolved,0.905,2024-05-24
PRV0003310,ProviderB,Falcon Services,DE,DE-274209,Utilities,Active,0.837,2024-10-06
PRV0003311,ProviderA,Westbridge Ltd,GB,GB-592465,Energy,Merged,0.904,2024-01-15
PRV0003312,ProviderC,Cedar PLC,ZA,ZA-586509,Industrials,Active,0.833,2024-03-31
PRV0003313,ProviderB,Cedar Corp,DE,DE-730866,Financials,Unknown,0.654,2025-02-07
PRV0003314,ProviderB,Redwood Ltd,GB,GB-145887,Financials,Active,0.697,2024-10-05
PRV0003315,ProviderB,PrimeEdge Holdings,ZA,ZA-519753,Technology,Closed?,0.918,2024-02-20
PRV0003316,ProviderB,Crestline Corp,ZA,ZA-595281,Healthcare,Running,0.904,2024-10-20
PRV0003317,ProviderC,Atlas Industries,NG,NG-127999,Financials,Inactive,0.757,2024-11-06
PRV0003318,ProviderB,Riverstone Technologies,FR,FR-171505,Utilities,Active,1.084,2025-01-24
PRV0003319,ProviderA,Horizon Technologies,US,US-627545,Real Estate,Active,0.753,2024-11-23
PRV0003320,ProviderC,Lagos Continental Finance,CA,CA-495576,Energy,Active,0.913,2024-11-11
PRV0003321,ProviderC,Riverstone Corp,JP,JP-804425,Materials,Active,1.021,2025-03-28
PRV0003322,ProviderB,BluePeak Finance,AU,AU-599057,Industrials,Inactive,0.697,2024-11-13
PRV0003323,ProviderC,BluePeak Group,CA,,Materials,Active,1.17,2024-07-29
PRV0003324,ProviderC,Redwood Ltd,CA,CA-688488,Telecommunications,Active,1.032,2024-09-10
PRV0003325,ProviderB,Nova Ltd,IE,IE-957223,Consumer Goods,Active,0.822,2024-06-17
PRV0003326,ProviderC,Helios Ltd,AE,AE-707617,Consumer Goods,Dissolved,0.899,2024-06-25
PRV0003327,ProviderA,Falcon Ltd,JP,JP-374978,Utilities,Active,0.798,2024-03-20
PRV0003328,ProviderA,HORIZON INVESTMENTS,IN,IN-241290,Industrials,Inactive,0.83,2024-01-26
PRV0003329,ProviderA,WESTBRIDGE CAPITAL,IE,,Utilities,Dissolved,0.953,2024-11-02
PRV0003330,ProviderB,Greenfield Ltd,LU,,Real Estate,Active,1.066,2024-11-14
PRV0003331,ProviderA,Oakwell Services,NG,NG-264999,Energy,Active,0.874,2024-09-03
PRV0003332,ProviderA,Frontier Group,NG,NG-508428,Industrials,Active,0.847,2024-10-01
PRV0003333,ProviderC,MERIDIAN FINANCE,US,US-638783,Industrials,Active,0.946,2025-02-08
PRV0003334,ProviderA,Lagos Continental Technologies,IE,IE-508696,Real Estate,Active,1.06,2024-07-26
PRV0003335,ProviderC,Silvergate Partners,BR,,Technology,Active,0.575,2024-04-21
PRV0003336,ProviderC,Helios Services,CH,CH-741452,Utilities,Active,0.949,2024-12-25
PRV0003337,ProviderB,Redwood Ltd,JP,JP-677424,Financials,Active,0.743,2025-03-12
PRV0003338,ProviderC,Redwood Partners,IN,IN-618582,Materials,Active,1.02,2025-02-16
PRV0003339,ProviderB,Northbridge Investments,,NG-870099,Financials,Active,0.911,2024-10-27
PRV0003340,ProviderA,Union Capital,GB,GB-460452,Consumer Goods,Active,0.874,2024-01-24
PRV0003341,ProviderA,Greenfield Capital,AE,AE-889663,Utilities,Active,0.933,2024-06-27
PRV0003342,ProviderC,MERIDIAN CAPITAL,FR,FR-249966,Healthcare,Inactive,0.794,2024-09-18
PRV0003343,ProviderA,Albion Holdings,DE,DE-187033,Financials,Active,1.5,2025-03-03
PRV0003344,ProviderA,Granite Energy,IE,IE-224345,Industrials,Active,1.003,2024-10-04
PRV0003345,ProviderB,Cedar Services,US,US-491834,Utilities,Active,0.776,2025-03-29
PRV0003346,ProviderC,Silvergate Group,US,US-502997,Real Estate,Active,0.981,2024-03-26
PRV0003347,ProviderA,Cedar Capital,LU,LU-322198,Financials,Active,0.782,2025-03-04
PRV0003348,ProviderA,Sterling Capital,CA,CA-794127,Industrials,Active,0.91,2024-12-07
PRV0003349,ProviderA,Union Ltd,AU,AU-841666,Materials,Active,0.786,2024-05-14
PRV0003350,ProviderC,BluePeak Ltd,IN,IN-727286,Energy,Active,1.049,2024-06-26
PRV0003351,ProviderB,Greenfield Holdings,DE,DE-624297,Energy,,1.059,2024-05-09
PRV0003352,ProviderB,Atlas Capital,SG,SG-652466,Utilities,Active,0.722,2024-05-22
PRV0003353,ProviderB,Nova Services,DE,DE-833815,Materials,Active,0.896,2025-02-16
PRV0003354,ProviderC,Meridian Technologies,LU,LU-536634,Technology,Active,0.879,2024-09-01
PRV0003355,ProviderA,Lagos Continental PLC,NG,NG-537370,Energy,Active,0.97,2024-03-25
PRV0003356,ProviderC,Silvergate Energy,NG,NG-221603,Consumer Goods,Active,0.825,2024-09-03
PRV0003357,ProviderA,Northbridge Services,XX,LU-336567,Consumer Goods,Merged,,2025-02-25
PRV0003358,ProviderB,Silvergate Ltd,ZZZ,LU-385535,Telecommunications,Merged,0.861,2024-12-14
PRV0003359,ProviderC,Riverstone Ltd,NL,NL-559639,Energy,Active,0.976,2024-11-11
PRV0003360,ProviderB,Frontier Services,IE,IE-945573,Real Estate,Inactive,0.865,2024-11-04
PRV0003361,ProviderA,Lagos Continental Investments,LU,LU-749334,Real Estate,Unknown,0.553,2024-09-02
PRV0003362,ProviderB,Nova Technologies,FR,FR-339829,Industrials,Active,0.791,2024-12-24
PRV0003363,ProviderC,PRIMEEDGE LTD,ZA,ZA-173434,Financials,Unknown,0.694,2024-06-30
PRV0003364,ProviderA,Redwood Capital,NL,NL-359510,Telecommunications,Inactive,0.845,2025-01-12
PRV0003365,ProviderC,Lagos Continental Investments,ZA,ZA-374936,Real Estate,Inactive,0.512,2024-11-28
PRV0003366,ProviderB,Helios Corp ,GB,GB-205674,Energy,Active,0.821,2024-05-23
PRV0003367,ProviderC,Helios Ltd,NL,NL-144204,Financials,Active,0.85,2024-06-16
PRV0003368,ProviderB,Lagos Continental Partners,FR,FR-829660,Healthcare,Active,0.83,2024-12-11
PRV0003369,ProviderB,BluePeak Industries,SG,SG-756347,Energy,Active,0.981,2024-01-04
PRV0003370,ProviderB,Helios Technologies,NL,NL-784738,Consumer Goods,Active,0.92,2025-02-19
PRV0003371,ProviderB,Crestline Group,JP,JP-675563,Real Estate,Active,0.646,2024-12-02
PRV0003372,ProviderB,Nova Finance,US,US-477988,Telecommunications,Active,-0.3,2024-01-13
PRV0003373,ProviderC,Lagos Continental Ltd,ZA,ZA-733166,Utilities,Merged,0.912,2025-03-24
PRV0003374,ProviderA,,DE,DE-326529,Consumer Goods,Active,0.905,2024-08-10
PRV0003375,ProviderA,Redwood Group,LU,LU-318736,Energy,Active,0.789,2024-04-18
PRV0003376,ProviderB,Westbridge Investments,NG,NG-996418,Technology,Active,0.736,2024-06-04
PRV0003377,ProviderB,Cedar Finance ,AU,AU-740015,Real Estate,Active,1.009,2024-12-27
PRV0003378,ProviderA,Oakwell Ltd,DE,DE-531237,Real Estate,Active,,2024-01-11
PRV0003379,ProviderA,Summit Ltd,BR,BR-374341,Telecommunications,Active,0.835,2024-12-08
PRV0003380,ProviderA,PrimeEdge Finance,DE,DE-306545,Financials,Active,0.548,2024-04-17
PRV0003381,ProviderA,ALBION LTD,SG,SG-815102,Telecommunications,Active,1.024,2024-08-21
PRV0003382,ProviderC,Sterling Ltd,GB,GB-870367,Materials,Active,0.951,2025-01-22
PRV0003383,ProviderB,Albion Energy,JP,JP-698297,Energy,Active,0.831,2024-08-03
PRV0003384,ProviderC,Meridian PLC,LU,LU-337165,Energy,Unknown,1.04,2024-07-02
PRV0003385,ProviderC,Oakwell Corp,LU,LU-185558,Financials,Active,0.971,2025-02-20
PRV0003386,ProviderB,Lagos Continental Corp,US,US-784358,Consumer Goods,Unknown,0.712,2024-05-27
PRV0003387,ProviderB,Oakwell Capital,IN,IN-529179,Industrials,Active,1.169,2024-02-07
PRV0003388,ProviderA,Riverstone PLC,CH,CH-731519,Materials,Unknown,0.896,2025-02-08
PRV0003389,ProviderA,PRIMEEDGE PARTNERS,DE,DE-337130,Consumer Goods,Active,1.034,2024-02-04
PRV0003390,ProviderC,Westbridge Holdings,IE,IE-276834,Real Estate,Inactive,0.874,2025-02-27
PRV0003391,ProviderC,Lagos Continental Holdings,SG,SG-279963,Healthcare,Inactive,0.942,2024-12-29
PRV0003392,ProviderA,WESTBRIDGE PLC,HK,HK-845451,Real Estate,Active,0.904,2024-12-16
PRV0003393,ProviderC,Horizon Ltd,HK,HK-695328,Utilities,Inactive,0.789,2024-07-25
PRV0003394,ProviderA,Atlas Partners,LU,LU-836278,Energy,Active,0.869,2024-12-28
PRV0003395,ProviderB,Nova Group,NL,NL-314249,Industrials,Active,0.597,2024-02-11
PRV0003396,ProviderA,Crestline Technologies,AE,AE-711654,Consumer Goods,Active,0.87,2024-11-06
PRV0003397,ProviderB,Unknown Entity,CA,CA-679910,Technology,Active,0.949,2024-05-22
PRV0003398,ProviderC,Lagos Continental Corp ,LU,LU-870408,Financials,Active,0.782,2024-08-14
PRV0003399,ProviderC,BLUEPEAK GROUP,AE,AE-722829,Healthcare,Active,0.892,2024-01-16
PRV0003400,ProviderC,Albion PLC,AE,AE-897948,Industrials,Active,0.956,2025-01-06
PRV0003401,ProviderB,Lagos Continental Partners,IN,IN-170749,Telecommunications,Active,0.874,2025-02-06
PRV0003402,ProviderB,Nova Services,NG,NG-962378,Real Estate,Active,0.763,2024-01-19
PRV0003403,ProviderC,SUMMIT INVESTMENTS,CH,CH-806967,Financials,Active,,2025-02-09
PRV0003404,ProviderB,Summit Partners,CA,CA-446050,Healthcare,Dissolved,0.755,2024-09-23
PRV0003405,ProviderA,Westbridge Services,CH,CH-462567,Utilities,Inactive,0.341,2025-02-28
PRV0003406,ProviderC,Horizon PLC,BR,BR-876802,Consumer Goods,Unknown,0.769,2024-05-02
PRV0003407,ProviderB,UNION TECHNOLOGIES,CH,CH-482220,Telecommunications,Merged,0.983,2025-03-26
PRV0003408,ProviderB,Lagos Continental Technologies,CA,CA-230977,Financials,Merged,0.715,2024-07-05
PRV0003409,ProviderB,Silvergate PLC,IN,IN-785990,Real Estate,Active,0.955,2024-08-30
PRV0003410,ProviderA,Union Technologies,FR,FR-963472,Consumer Goods,Active,0.881,2024-06-29
PRV0003411,ProviderB,Northbridge Finance,DE,DE-149309,Technology,Active,0.85,2024-04-25
PRV0003412,ProviderA,Greenfield Group,IN,IN-324902,Materials,Unknown,0.742,2024-12-22
