entity_id,kyc_status,risk_rating,sanctions_flag,pep_flag,counterparty_type,last_review_date,next_review_due_date,source_system
ENT004164,Rejected,Medium,N,,Unknown,2023-06-01,2026-05-19,ProviderA
ENT003099,Expired,Low,N,,Client,2024-03-20,2027-02-13,Manual Upload
ENT000281,Expired,Low,False,Y,Supplier,2024-02-01,2026-11-25,ProviderA
ENT001264,Expired,Medium,Y,True,Supplier,2021-06-16,2023-12-21,KYC Platform
ENT000656,Expired,High,True,False,Broker,2022-11-03,2024-10-25,ProviderA
ENT001566,Unknown,Low,False,N,Unknown,2024-05-23,2026-10-29,Manual Upload
ENT002752,Unknown,Medium,Y,,Fund,2022-08-23,2025-02-28,KYC Platform
ENT001202,Approved,Low,Y,True,Issuer,2021-01-31,2027-11-19,ProviderA
ENT003392,Expired,Medium,False,,Broker,2024-10-17,2024-04-30,ProviderA
ENT004325,Approved,Medium,True,N,Unknown,2024-03-15,2027-02-18,ProviderA
ENT002226,Rejected,Medium,Y,,Unknown,2021-03-26,2027-05-01,KYC Platform
ENT002316,Expired,Low,N,False,Unknown,2021-10-30,2025-07-06,KYC Platform
ENT001534,Rejected,Medium,,,Issuer,2023-09-09,2026-04-03,ProviderA
ENT001882,Expired,Low,False,N,Client,2022-07-03,2025-03-15,Manual Upload
ENT004315,Rejected,High,Y,False,Fund,2019-10-23,2026-04-27,Manual Upload
ENT001577,Approved,High,,Y,Issuer,2022-05-26,2024-06-19,ProviderA
ENT004249,Unknown,Medium,False,N,Supplier,2020-03-24,2024-11-25,ProviderA
ENT004638,Expired,Critical,,True,Fund,2021-09-11,2026-11-29,Manual Upload
ENT000340,Unknown,High,Y,True,Unknown,2019-06-03,2026-02-25,KYC Platform
ENT000417,Approved,Medium,True,True,Broker,2020-07-16,2024-08-18,ProviderA
ENT002588,Expired,Medium,,False,Broker,2023-05-23,2026-12-04,Manual Upload
ENT000775,Rejected,Medium,True,N,Unknown,2023-12-24,2024-06-15,Manual Upload
ENT001230,Rejected,Medium,N,,Client,2023-03-10,2025-12-22,ProviderA
ENT004755,Approved,Medium,,N,Fund,2020-12-26,2024-12-06,KYC Platform
ENT004872,Approved,High,Y,,Unknown,2024-09-25,2025-07-12,Manual Upload
ENT003785,Unknown,High,N,False,Issuer,2017-05-18,2027-10-17,ProviderA
ENT001212,Rejected,Low,True,N,Supplier,2023-04-01,2026-01-19,ProviderA
ENT001804,Approved,Low,,Y,Unknown,2023-01-24,2024-06-04,ProviderA
ENT002472,Rejected,Critical,N,False,Unknown,2024-06-12,2025-03-13,ProviderA
ENT_KYC_ORPHAN_70,Unknown,Medium,False,True,Broker,2023-09-08,2024-03-17,Manual Upload
ENT001968,Pending,Low,False,Y,Supplier,2023-03-02,2024-05-26,KYC Platform
ENT002160,Expired,Medium,N,Y,Fund,2023-03-30,2027-02-22,ProviderA
ENT001626,Unknown,Medium,Y,,Unknown,2021-05-11,2026-09-11,Manual Upload
ENT002392,Unknown,Medium,,False,Unknown,2020-03-21,2025-06-19,Manual Upload
ENT001139,Pending,Low,N,True,Broker,2022-07-22,2025-04-19,KYC Platform
ENT003265,Expired,High,Y,False,Fund,2020-03-23,2027-02-19,Manual Upload
ENT001913,Pending,Low,,False,Issuer,2021-05-06,2021-09-10,ProviderA
ENT002812,Approved,Low,,True,Broker,2024-06-14,2027-05-27,KYC Platform
ENT003809,Approved,Medium,,N,Supplier,2021-06-16,2027-08-01,Manual Upload
ENT004447,Expired,Low,False,,Broker,2020-05-30,2021-10-31,KYC Platform
ENT001021,Unknown,Low,False,,Unknown,2022-02-15,2024-09-10,Manual Upload
ENT004093,Expired,Low,Y,,Fund,2023-06-14,2025-06-30,ProviderA
ENT001020,Approved,InvalidRisk,,True,Client,2023-05-10,2027-05-21,ProviderA
ENT001015,Expired,Low,N,,Broker,2023-09-06,2027-03-15,ProviderA
ENT003661,Rejected,Medium,,,Supplier,2022-10-27,2026-05-09,ProviderA
ENT002078,Expired,Low,Y,Y,Supplier,2024-03-29,2027-03-14,KYC Platform
ENT000267,Expired,Low,N,,Unknown,2023-11-30,2026-12-26,Manual Upload
ENT001113,Pending,Medium,,True,Unknown,2022-04-09,2025-04-01,Manual Upload
ENT000494,Pending,Low,,False,Client,2020-08-11,2026-04-06,KYC Platform
ENT003401,Pending,High,False,N,Supplier,2023-05-09,2026-12-20,ProviderA
ENT001744,Rejected,High,False,,Issuer,2021-10-29,2024-11-09,Manual Upload
ENT001978,Expired,Low,Y,,Broker,2024-05-30,2025-09-17,ProviderA
ENT001056,Rejected,High,Y,N,Issuer,2018-12-07,2027-07-03,ProviderA
ENT003892,Expired,Critical,N,N,Issuer,2020-10-04,2025-02-26,KYC Platform
ENT001898,Approved,Low,N,Y,Unknown,2023-03-22,2025-12-18,ProviderA
ENT001674,Pending,Medium,Y,False,Unknown,2024-02-28,2024-06-05,KYC Platform
ENT004336,Unknown,Medium,True,False,Fund,2022-04-28,2024-09-29,KYC Platform
ENT000435,Approved,Low,,True,Unknown,2021-07-08,2027-01-09,Manual Upload
ENT002860,Approved,Low,True,False,Broker,2020-06-07,2024-11-01,ProviderA
ENT002721,Rejected,Critical,True,Y,Unknown,2022-10-05,2025-05-02,Manual Upload
ENT002434,Pending,Medium,True,True,Client,2024-02-28,2024-02-17,KYC Platform
ENT004272,Pending,High,True,False,Fund,2023-07-19,2027-01-05,KYC Platform
ENT004835,Approved,Low,True,N,Issuer,2024-07-26,2026-06-28,Manual Upload
ENT001314,Unknown,Medium,Y,,Supplier,2020-01-22,2025-05-16,ProviderA
ENT000001,Rejected,Medium,,N,Client,2023-05-01,2027-12-18,ProviderA
ENT003958,Unknown,Medium,,True,Client,2023-02-27,2025-03-19,KYC Platform
ENT000870,Pending,Medium,N,Y,Fund,2024-11-30,2022-09-07,ProviderA
ENT000155,Approved,Medium,N,,Client,2022-07-18,2026-10-03,KYC Platform
ENT003400,Expired,Low,Y,True,Unknown,2021-12-15,2026-04-22,Manual Upload
ENT004204,Approved,Medium,Y,,Broker,2021-06-17,2027-03-23,Manual Upload
ENT001058,Pending,Critical,False,N,Broker,2020-03-08,2025-11-02,KYC Platform
ENT003962,Pending,Medium,Y,False,Issuer,2023-10-04,2025-05-21,KYC Platform
ENT001756,Unknown,Low,N,True,Unknown,2020-04-26,2020-03-28,ProviderA
ENT004177,Rejected,Medium,True,N,Client,2021-10-16,2026-12-11,KYC Platform
ENT001197,Expired,Medium,N,N,Issuer,2022-02-07,2027-04-24,ProviderA
ENT004242,Rejected,Medium,,N,Broker,2023-07-22,2027-04-13,KYC Platform
ENT001533,Unknown,Low,Y,N,Broker,2023-12-10,2026-05-18,ProviderA
ENT000979,Rejected,Low,N,Y,Client,2021-06-12,2026-07-31,KYC Platform
ENT000454,Unknown,Medium,True,True,Client,2023-05-29,2027-06-21,ProviderA
ENT000239,Approved,Medium,,Y,Broker,2023-09-11,2024-09-05,Manual Upload
ENT002074,Pending,Medium,,True,Broker,2022-04-27,2027-06-19,KYC Platform
ENT004767,Approved,Medium,N,,Broker,2024-09-25,2025-01-11,KYC Platform
ENT004645,Expired,Low,N,True,Issuer,2022-07-06,2024-01-28,KYC Platform
ENT000357,Rejected,High,True,True,Fund,2020-04-28,2025-02-03,KYC Platform
ENT000442,Approved,Low,N,Y,Supplier,2021-01-01,2024-05-01,Manual Upload
ENT003193,Rejected,High,,N,Broker,2022-02-15,2027-05-10,Manual Upload
ENT000529,Expired,Medium,N,,Issuer,2021-06-12,2026-05-06,ProviderA
ENT003130,Unknown,Low,True,True,Client,2021-07-20,2027-03-01,ProviderA
ENT002979,Pending,Low,False,Y,Fund,2022-04-23,2027-09-02,Manual Upload
ENT004212,Pending,Low,N,N,Unknown,2023-04-06,2025-03-28,Manual Upload
ENT001680,Pending,Medium,True,Y,Broker,2020-05-03,2024-11-14,Manual Upload
ENT002522,Pending,Low,False,N,Issuer,2023-03-18,2026-06-08,Manual Upload
ENT002596,Pending,Medium,Y,,Issuer,2024-10-13,2024-04-08,Manual Upload
ENT000527,Pending,InvalidRisk,,True,Client,2021-07-16,2024-02-02,Manual Upload
ENT002872,Expired,High,False,,Fund,2020-06-16,2024-05-29,Manual Upload
ENT001481,Pending,Low,Y,N,Supplier,2021-04-30,2027-06-10,ProviderA
ENT000302,Unknown,Low,Y,Y,Fund,2023-05-05,2024-05-05,Manual Upload
ENT003391,Unknown,High,,Y,Supplier,2021-12-16,2026-05-01,Manual Upload
ENT004197,Unknown,High,Y,True,Broker,2021-03-13,2025-09-02,Manual Upload
ENT002697,Approved,Medium,,N,Unknown,2020-10-14,2025-07-26,ProviderA
ENT003539,Rejected,Low,,False,Issuer,2024-12-04,2022-08-30,KYC Platform
ENT000706,Rejected,Low,False,N,Unknown,2022-05-12,2026-12-29,Manual Upload
ENT004127,Pending,High,False,True,Fund,2020-11-23,2027-05-12,Manual Upload
ENT001646,Pending,Medium,N,False,Unknown,2021-07-20,2027-04-15,KYC Platform
ENT000943,Expired,Low,N,True,Broker,2020-07-19,2026-05-16,KYC Platform
ENT001159,Expired,InvalidRisk,,False,Fund,2022-07-24,2027-10-26,Manual Upload
ENT003073,Rejected,High,False,False,Unknown,2022-01-27,2025-10-21,ProviderA
ENT003551,Expired,Low,,True,Issuer,2022-08-28,2027-04-22,KYC Platform
ENT002571,Expired,Low,Y,,Issuer,2020-07-12,2025-08-09,Manual Upload
ENT004769,Rejected,InvalidRisk,False,False,Client,2024-10-24,2026-02-20,Manual Upload
ENT004452,Pending,Low,True,,Client,2021-01-16,2026-04-30,Manual Upload
ENT000177,Pending,High,False,N,Issuer,2023-05-30,2025-10-02,KYC Platform
ENT001689,Expired,Medium,Y,,Client,2022-09-06,2027-02-22,Manual Upload
ENT000062,Approved,Medium,N,,Fund,2022-12-27,2025-09-20,ProviderA
ENT000894,Unknown,Low,True,,Broker,2021-08-28,2024-01-16,KYC Platform
ENT000906,Rejected,Low,Y,Y,Supplier,2022-11-03,2024-03-22,Manual Upload
ENT002836,Approved,Low,,True,Broker,2020-07-05,2027-01-26,ProviderA
ENT002412,Rejected,High,True,,Client,2020-07-24,2022-12-15,KYC Platform
ENT004864,Approved,Low,,Y,Supplier,2020-08-17,2025-05-14,KYC Platform
ENT002627,Approved,High,False,N,Issuer,2022-08-22,2027-09-18,ProviderA
ENT001178,Unknown,Low,False,True,Broker,2021-06-24,2025-05-18,Manual Upload
ENT004503,Rejected,Medium,True,N,Issuer,2023-04-19,2023-01-24,ProviderA
ENT003086,Approved,High,False,Y,Broker,2021-11-05,2025-07-02,ProviderA
ENT000902,Expired,Low,False,True,Broker,2022-06-05,2024-03-07,Manual Upload
ENT001064,Expired,Low,True,False,Issuer,2022-02-13,2027-02-17,Manual Upload
ENT004519,Rejected,Low,N,,Issuer,2020-07-13,2025-04-11,ProviderA
ENT002220,Expired,Low,False,Y,Fund,2020-09-18,2027-04-23,KYC Platform
ENT001395,Approved,High,Y,Y,Issuer,2020-12-07,2026-12-02,ProviderA
ENT000103,Unknown,InvalidRisk,True,True,Fund,2020-01-12,2025-05-25,Manual Upload
ENT000993,Expired,Low,N,,Fund,2021-12-29,2025-03-01,ProviderA
ENT002384,Rejected,Low,N,True,Issuer,2020-03-29,2025-10-14,Manual Upload
ENT003859,Expired,Low,True,Y,Unknown,2020-10-17,2025-07-23,KYC Platform
ENT002677,Expired,Low,Y,,Fund,2022-03-28,2021-09-03,Manual Upload
ENT000539,Approved,Medium,,False,Client,2020-10-27,2027-04-14,ProviderA
ENT000626,Pending,Low,False,N,Supplier,2024-06-01,2024-04-01,KYC Platform
ENT003880,Pending,Medium,True,True,Unknown,2023-04-15,2024-01-05,KYC Platform
ENT004852,Unknown,High,True,False,Supplier,2020-07-16,2026-02-22,KYC Platform
ENT000313,Expired,Low,N,Y,Client,2024-11-16,2025-04-29,Manual Upload
ENT003486,Pending,High,N,Y,Broker,2020-09-05,2025-05-15,Manual Upload
ENT001465,Pending,High,N,N,Unknown,2020-01-30,2024-08-17,Manual Upload
ENT002339,Rejected,Low,True,False,Supplier,2023-07-12,2026-11-30,ProviderA
ENT000317,Approved,Critical,True,,Broker,2023-03-25,2025-03-04,KYC Platform
ENT003024,Approved,High,True,,Fund,2020-03-10,2024-11-06,KYC Platform
ENT001553,Approved,Low,,False,Supplier,2023-02-11,2026-01-13,ProviderA
ENT001252,Approved,High,N,,Broker,2020-01-12,2025-07-08,Manual Upload
ENT000408,Unknown,Medium,N,True,Broker,2024-02-19,2026-04-29,ProviderA
ENT003368,Pending,Critical,False,,Supplier,2018-01-12,2027-02-06,ProviderA
ENT000972,Approved,Medium,False,Y,Issuer,2024-02-06,2024-03-16,Manual Upload
ENT000191,Approved,Low,Y,,Client,2023-07-10,2024-06-25,Manual Upload
ENT001466,Expired,Low,N,True,Supplier,2022-07-24,2026-07-28,ProviderA
ENT003337,Pending,InvalidRisk,Y,True,Broker,2020-03-20,2027-10-07,Manual Upload
ENT002192,Rejected,Medium,False,,Unknown,2021-06-11,2025-04-28,ProviderA
ENT003133,Rejected,Low,,N,Client,2024-08-15,2025-09-23,ProviderA
ENT003653,Pending,High,False,Y,Client,2022-12-30,2026-08-15,Manual Upload
ENT003931,Pending,Low,Y,False,Broker,2022-11-13,2024-01-18,Manual Upload
ENT003134,Unknown,Low,False,,Unknown,2020-08-22,2024-10-03,ProviderA
ENT001255,Rejected,High,True,Y,Issuer,2022-02-07,2027-09-19,Manual Upload
ENT002654,Unknown,Medium,False,False,Issuer,2020-01-16,2024-01-19,KYC Platform
ENT002248,Approved,Low,False,Y,Broker,2020-02-13,2027-05-05,Manual Upload
ENT003590,Rejected,InvalidRisk,Y,N,Client,2022-05-28,2027-12-26,Manual Upload
ENT000569,Approved,Critical,N,False,Broker,2020-03-23,2026-05-17,ProviderA
ENT002879,Unknown,Critical,Y,,Broker,2022-07-05,2025-04-29,Manual Upload
ENT001495,Expired,High,Y,N,Fund,2020-07-09,2024-04-14,ProviderA
ENT003240,Expired,Medium,,True,Fund,2020-01-27,2027-11-24,KYC Platform
ENT003051,Expired,Low,Y,False,Broker,2024-07-06,2025-12-26,KYC Platform
ENT000097,Rejected,Medium,Y,False,Broker,2021-12-28,2026-06-10,KYC Platform
ENT003236,Expired,Medium,,False,Supplier,2022-07-02,2026-04-17,Manual Upload
ENT004991,Pending,Low,False,False,Unknown,2023-09-02,2025-09-19,KYC Platform
ENT003109,Rejected,Low,N,True,Broker,2024-02-17,2024-02-10,Manual Upload
ENT000633,Rejected,High,True,False,Fund,2020-05-11,2024-05-01,ProviderA
ENT004082,Rejected,Medium,Y,N,Fund,2021-01-16,2027-08-08,KYC Platform
ENT000080,Unknown,Critical,False,True,Issuer,2021-08-11,2021-07-14,Manual Upload
ENT001361,Rejected,Low,Y,True,Client,2022-08-11,2025-06-10,Manual Upload
ENT004369,Pending,Medium,True,True,Fund,2020-06-07,2027-11-11,Manual Upload
ENT004847,Unknown,Low,True,N,Supplier,2021-05-10,2024-07-11,KYC Platform
ENT000089,Pending,Medium,Y,N,Unknown,2021-08-20,2026-02-08,KYC Platform
ENT000167,Rejected,High,Y,Y,Broker,2019-03-12,2026-12-30,KYC Platform
ENT002840,Approved,Critical,False,N,Unknown,2024-07-30,2025-02-27,ProviderA
ENT002266,Unknown,Low,True,Y,Client,2023-12-17,2024-09-04,ProviderA
ENT001762,Rejected,Low,N,True,Broker,2023-08-11,2026-12-30,Manual Upload
ENT004572,Rejected,Low,Y,,Supplier,2023-10-04,2023-01-07,ProviderA
ENT000677,Unknown,Low,Y,True,Fund,2024-12-02,2025-06-22,Manual Upload
ENT001281,Pending,Low,N,,Issuer,2024-05-27,2026-04-05,ProviderA
ENT001250,Unknown,Medium,Y,,Broker,2022-03-26,2026-01-18,KYC Platform
ENT004255,Unknown,Medium,False,N,Client,2021-10-11,2025-10-21,Manual Upload
ENT002128,Pending,Medium,True,,Fund,2023-01-11,2024-05-11,Manual Upload
ENT002015,Unknown,Medium,True,False,Client,2024-01-22,2027-02-05,ProviderA
ENT004302,Rejected,Medium,N,Y,Broker,2023-06-11,2025-05-16,KYC Platform
ENT002224,Approved,Critical,N,False,Issuer,2021-01-21,2020-04-20,Manual Upload
ENT004514,Approved,Medium,,True,Fund,2021-04-14,2026-06-23,Manual Upload
ENT001984,Approved,InvalidRisk,Y,Y,Unknown,2024-09-22,2026-07-27,Manual Upload
ENT002069,Expired,High,True,True,Unknown,2022-02-19,2024-11-15,KYC Platform
ENT000724,Pending,High,N,,Client,2022-05-17,2023-12-22,KYC Platform
ENT003575,Pending,Low,False,Y,Broker,2021-06-16,2025-01-16,Manual Upload
ENT002497,Pending,Medium,N,False,Client,2024-12-04,2026-03-31,Manual Upload
ENT001596,Unknown,High,,,Client,2020-07-20,2024-09-30,ProviderA
ENT004913,Approved,Medium,Y,Y,Broker,2022-05-16,2024-07-23,KYC Platform
ENT001189,Expired,Low,,,Client,2024-09-12,2027-09-01,ProviderA
ENT003632,Expired,Critical,False,False,Issuer,2020-05-08,2027-11-13,Manual Upload
ENT003272,Approved,Medium,False,,Issuer,2023-08-21,2025-12-15,ProviderA
ENT004931,Approved,High,Y,False,Client,2020-11-05,2027-01-23,KYC Platform
ENT001276,Unknown,Low,True,N,Broker,2022-06-10,2025-01-17,Manual Upload
ENT004030,Expired,Medium,False,False,Client,2023-10-23,2021-12-26,ProviderA
ENT001086,Pending,Medium,True,Y,Unknown,2022-12-03,2027-06-05,Manual Upload
ENT001733,Unknown,Critical,Y,N,Fund,2022-08-26,2025-12-13,ProviderA
ENT003911,Expired,Low,False,,Broker,2020-11-12,2026-02-20,Manual Upload
ENT002325,Unknown,High,Y,Y,Supplier,2020-02-05,2026-04-10,ProviderA
ENT001297,Unknown,Medium,,N,Unknown,2020-06-09,2026-04-07,KYC Platform
ENT004066,Unknown,Medium,True,Y,Issuer,2020-12-01,2024-07-03,KYC Platform
ENT003074,Pending,Medium,True,True,Broker,2023-12-13,2026-05-16,ProviderA
ENT003813,Unknown,Low,,True,Unknown,2023-02-10,2020-02-28,KYC Platform
ENT004365,Rejected,InvalidRisk,Y,False,Supplier,2023-03-10,2027-01-21,KYC Platform
ENT000214,Pending,Low,,,Issuer,2023-04-19,2025-02-01,ProviderA
ENT004820,Unknown,Medium,True,Y,Unknown,2021-11-06,2025-01-02,KYC Platform
ENT002180,Expired,Medium,Y,,Supplier,2021-02-01,2027-03-04,Manual Upload
ENT004148,Unknown,Low,Y,False,Fund,2022-07-30,2027-11-25,ProviderA
ENT003410,Unknown,High,N,,Supplier,2018-03-22,2025-06-26,ProviderA
ENT003186,Approved,Low,,N,Unknown,2021-11-15,2027-10-12,ProviderA
ENT003701,Pending,Low,Y,False,Unknown,2023-04-01,2027-05-27,KYC Platform
ENT004343,Pending,Medium,True,,Client,2024-09-12,2024-04-21,Manual Upload
ENT004598,Rejected,High,,,Issuer,2022-10-14,2025-04-20,KYC Platform
ENT000893,Approved,Medium,Y,Y,Unknown,2024-09-04,2024-11-19,ProviderA
ENT002663,Rejected,High,,N,Fund,2020-09-22,2025-12-14,Manual Upload
ENT002790,Expired,Medium,Y,Y,Fund,2022-03-03,2027-07-31,KYC Platform
ENT003167,Approved,Medium,,Y,Unknown,2020-03-14,2025-05-03,KYC Platform
ENT002683,Pending,Medium,,True,Issuer,2020-01-26,2027-04-05,Manual Upload
ENT000647,Expired,High,,Y,Issuer,2022-07-07,2027-12-05,Manual Upload
ENT003690,Rejected,Low,N,True,Client,2021-08-25,2025-08-07,Manual Upload
ENT002514,Unknown,Critical,,,Issuer,2020-11-17,2025-07-17,KYC Platform
ENT002399,Approved,Medium,N,,Broker,2020-01-28,2024-02-19,Manual Upload
ENT000044,Pending,Low,Y,True,Supplier,2020-07-05,2026-04-05,ProviderA
ENT002706,Pending,Low,True,True,Unknown,2024-05-20,2024-11-28,Manual Upload
ENT004387,Unknown,Low,N,Y,Unknown,2020-05-03,2024-01-27,ProviderA
ENT002107,Rejected,InvalidRisk,Y,,Client,2024-01-29,2026-08-25,KYC Platform
ENT002630,Unknown,Low,,,Client,2022-10-29,2026-07-26,KYC Platform
ENT003201,Rejected,Low,True,,Broker,2022-03-18,2026-02-06,ProviderA
ENT000347,Unknown,Medium,Y,N,Unknown,2022-10-28,2027-10-17,KYC Platform
ENT004386,Rejected,Medium,Y,True,Unknown,2023-09-27,2025-01-22,ProviderA
ENT001748,Pending,Low,N,,Fund,2023-04-25,2027-05-21,ProviderA
ENT000544,Pending,Low,,False,Issuer,2023-07-06,2027-05-04,Manual Upload
ENT001410,Unknown,High,False,,Supplier,2023-05-08,2026-09-28,ProviderA
ENT004693,Approved,Medium,False,,Broker,2023-05-11,2024-05-17,Manual Upload
ENT002527,Rejected,Medium,Y,True,Issuer,2022-11-29,2027-04-12,KYC Platform
ENT001414,Expired,Medium,Y,Y,Unknown,2023-10-14,2025-02-16,KYC Platform
ENT000723,Unknown,Critical,False,Y,Supplier,2024-06-28,2025-11-17,KYC Platform
ENT001463,Expired,Medium,False,True,Issuer,2023-10-04,2025-02-26,KYC Platform
ENT002484,Pending,Critical,N,,Fund,2024-12-21,2025-12-31,ProviderA
ENT001536,Expired,High,N,False,Client,2019-06-27,2026-11-06,Manual Upload
ENT004903,Expired,Low,False,N,Unknown,2020-03-20,2026-02-28,Manual Upload
ENT000088,Expired,Medium,True,True,Issuer,2023-03-16,2025-11-16,KYC Platform
ENT004121,Expired,High,,,Client,2023-10-06,2024-04-26,Manual Upload
ENT000516,Rejected,High,False,False,Broker,2020-06-18,2027-06-27,KYC Platform
ENT004563,Rejected,High,Y,,Broker,2020-04-22,2024-10-06,KYC Platform
ENT004641,Expired,Medium,Y,False,Unknown,2022-10-31,2026-02-05,KYC Platform
ENT000966,Pending,Critical,True,N,Supplier,2022-04-25,2024-02-27,ProviderA
ENT_KYC_ORPHAN_8,Pending,Low,True,,Unknown,2022-08-03,2024-12-30,ProviderA
ENT_KYC_ORPHAN_14,Rejected,Medium,True,True,Client,2021-06-09,2026-06-12,Manual Upload
ENT003028,Unknown,High,False,True,Client,2022-10-29,2025-11-04,Manual Upload
ENT004260,Expired,Low,,False,Broker,2024-02-18,2026-09-30,KYC Platform
ENT004857,Pending,Low,False,False,Fund,2020-11-25,2026-02-13,KYC Platform
ENT000568,Approved,Low,Y,Y,Unknown,2023-04-13,2025-08-03,ProviderA
ENT002580,Rejected,High,N,False,Fund,2020-06-12,2026-03-30,Manual Upload
ENT001892,Expired,Low,Y,N,Unknown,2021-10-05,2027-11-02,Manual Upload
ENT004279,Pending,Critical,N,Y,Issuer,2021-10-04,2027-06-09,Manual Upload
ENT000666,Rejected,Low,False,Y,Client,2020-01-16,2022-11-22,Manual Upload
ENT001558,Approved,Medium,False,True,Broker,2021-11-03,2025-04-27,KYC Platform
ENT002938,Unknown,Medium,,N,Broker,2021-01-23,2027-08-05,Manual Upload
ENT001652,Rejected,Medium,Y,Y,Broker,2021-11-15,2022-04-19,Manual Upload
ENT000122,Unknown,High,N,N,Unknown,2020-10-22,2024-10-17,KYC Platform
ENT004773,Unknown,Low,Y,,Client,2022-02-13,2022-10-28,KYC Platform
ENT003565,Pending,Low,N,False,Supplier,2021-06-28,2024-09-13,KYC Platform
ENT001477,Unknown,High,True,N,Supplier,2023-07-17,2027-02-27,ProviderA
ENT004515,Unknown,InvalidRisk,False,N,Fund,2023-06-30,2025-09-19,KYC Platform
ENT000921,Rejected,Critical,Y,N,Supplier,2024-03-23,2026-10-28,ProviderA
ENT001475,Pending,High,,False,Unknown,2019-12-04,2027-01-25,Manual Upload
ENT004973,Pending,High,,True,Fund,2022-02-28,2027-03-03,Manual Upload
ENT001806,Unknown,Medium,N,False,Issuer,2020-05-10,2026-12-26,KYC Platform
ENT000668,Expired,High,False,True,Fund,2024-03-09,2023-06-04,KYC Platform
ENT002649,Approved,Medium,Y,,Client,2024-11-21,2025-08-26,ProviderA
ENT004752,Unknown,Medium,N,Y,Unknown,2020-03-29,2026-01-18,KYC Platform
ENT004994,Expired,Low,,True,Client,2022-07-24,2025-05-10,ProviderA
ENT000338,Approved,Medium,True,,Supplier,2020-10-04,2025-03-02,Manual Upload
ENT001824,Approved,High,Y,,Issuer,2024-03-29,2025-08-25,ProviderA
ENT004061,Rejected,Low,True,True,Fund,2023-02-06,2027-05-15,Manual Upload
ENT002214,Unknown,Medium,Y,N,Issuer,2020-03-20,2020-01-27,Manual Upload
ENT001662,Pending,Critical,N,Y,Supplier,2018-02-19,2025-09-11,Manual Upload
ENT003881,Unknown,Medium,False,True,Broker,2023-07-11,2027-04-06,KYC Platform
ENT002175,Approved,Medium,True,,Issuer,2022-05-08,2025-06-30,Manual Upload
ENT002003,Pending,Medium,,False,Client,2020-08-03,2025-10-26,Manual Upload
ENT001214,Pending,Medium,,,Client,2021-04-12,2025-08-24,KYC Platform
ENT004808,Approved,Critical,,Y,Client,2024-02-10,2025-09-02,Manual Upload
ENT002002,Expired,Critical,N,N,Issuer,2021-04-07,2025-11-17,KYC Platform
ENT001620,Approved,Medium,,Y,Broker,2022-01-18,2025-05-18,KYC Platform
ENT002372,Unknown,Medium,Y,True,Unknown,2023-05-14,2026-02-27,Manual Upload
ENT002386,Pending,Medium,N,N,Supplier,2020-12-26,2024-10-27,ProviderA
ENT000598,Approved,High,N,True,Broker,2020-04-19,2025-08-05,ProviderA
ENT003092,Unknown,Medium,N,Y,Fund,2024-06-24,2024-10-17,Manual Upload
ENT002143,Approved,Low,Y,N,Unknown,2023-04-18,2025-12-28,ProviderA
ENT002173,Pending,Low,Y,,Supplier,2021-12-29,2025-10-10,KYC Platform
ENT004294,Rejected,Low,N,False,Client,2021-11-16,2026-09-22,Manual Upload
