entity_id,legal_name,normalized_name,country_code,registration_number,entity_type,sector,industry,status,incorporation_date,last_verified_date,source_system,created_at,updated_at
ENT003935,Falcon Energy,FALCON ENERGY,JP,JP-549607,Private Company,Industrials,Private Equity,Active,2007-02-07,2021-06-10,ProviderA,2021-08-21,2024-03-28
ENT003936,Korefield Holdings,KOREFIELD,DE,DE-969931,Private Company,Technology,Mining,Active,2015-07-01,2022-11-06,Manual Upload,2023-08-04,2024-05-14
ENT003937,Lagos Continental Group,LAGOS CONTINENTAL,NL,NL-243642,Private Company,Energy,Banking,Active,2014-01-10,2023-01-20,ProviderB,2023-12-11,2024-11-13
ENT003938,Cedar Industries,CEDAR INDUSTRIES,CH,CH-713042,Private Company,Industrials,Logistics,Unknown,1982-07-30,2021-03-11,ProviderA,2024-01-10,2024-08-29
ENT003939,Crestline Energy,CRESTLINE ENERGY,AU,AU-183826,SPV,Consumer Goods,Private Equity,Active,2028-02-22,2024-05-29,Manual Upload,2022-01-17,2024-05-20
ENT003940,Frontier Ltd,FRONTIER,CH,CH-370441,Financial Institution,Energy,Telecom Services,Active,1986-07-10,2024-10-01,Issuer Feed,2021-07-28,2024-12-16
ENT003941,Helios Ltd,HELIOS,BR,BR-495407,Private Company,Real Estate,Oil & Gas,Active,2002-07-25,2021-01-31,ProviderA,2023-09-07,2024-12-19
ENT003942,Granite PLC,GRANITE,BR,BR-445354,Private Company,Industrials,Oil & Gas,Dissolved,2030-06-07,2021-06-25,ProviderB,2021-03-01,2024-04-29
ENT003943,PrimeEdge PLC,PRIMEEDGE,HK,HK-260730,Private Company,Financials,Logistics,Active,2023-10-20,2021-07-05,KYC Platform,2022-11-22,2023-03-19
ENT003944,Helios Partners,HELIOS PARTNERS,SG,SG-799333,Public Company,Energy,Private Equity,Merged,1997-02-01,2022-10-07,Issuer Feed,2021-01-22,2024-06-30
ENT003945,PrimeEdge PLC,PRIMEEDGE,IN,IN-705793,Private Company,Real Estate,Mining,Active,1999-11-23,2023-05-28,Manual Upload,2020-12-11,2023-09-20
ENT003946,Sterling Services,STERLING SERVICES,N/A,FR-491873,Public Company,Healthcare,Logistics,Active,2002-07-03,2021-12-19,Manual Upload,2022-06-18,2024-04-09
ENT003947,Helios PLC,HELIOS,JP,JP-476808,Government Entity,Healthcare,Retail,Closed?,1982-08-20,2024-05-22,Internal Master,2023-11-21,2023-10-25
ENT003948,Redwood Ltd,REDWOOD,LU,LU-167275,Private Company,Energy,Retail,Active,2011-03-23,2022-03-30,ProviderB,2021-04-23,2023-09-25
ENT003949,Silvergate Services,SILVERGATE SERVICES,CA,CA-694460,Fund,Real Estate,Logistics,Active,1993-03-23,2022-03-26,Internal Master,2023-04-07,2025-02-08
ENT003950,Silvergate Group,SILVERGATE,ZZZ,CH-306832,Private Company,Real Estate,Telecom Services,Active,1995-12-14,2023-05-10,ProviderA,2020-02-05,2023-07-16
ENT003951,Atlas Capital,ATLAS CAPITAL,AU,AU-370973,Government Entity,Technology,Software,Inactive,2023-08-27,2024-06-27,ProviderA,2023-02-20,2023-05-07
ENT003952,Helios Finance,HELIOS FINANCE,US,US-874309,Financial Institution,Utilities,Retail,Inactive,1990-12-08,2021-12-30,ProviderA,2021-10-03,2024-05-14
ENT003953,Falcon Finance,FALCON FINANCE,IN,IN-677972,Private,Industrials,Telecom Services,Active,2019-10-12,2022-05-09,ProviderA,2020-05-02,2024-05-23
ENT003954,Redwood Investments,REDWOOD INVESTMENTS,AU,AU-726556,Public Company,Energy,Retail,Active,2007-08-26,2022-05-10,ProviderB,2022-06-28,2025-02-13
ENT003955,Atlas Limited,ATLAS,JP,JP-338248,SPV,Utilities,Mining,Active,1991-08-31,2022-11-12,ProviderB,2021-01-27,2023-02-15
ENT003956,Korefield Partners,KOREFIELD PARTNERS,DE,DE-550913,Public Company,Financials,Power Generation,Active,2021-12-27,2022-09-19,Manual Upload,2022-11-07,2024-12-23
ENT003957,Sterling Finance,STERLING FINANCE,BR,BR-112354,Private Company,Real Estate,Power Generation,Inactive,2007-05-18,2015-02-17,ProviderB,2020-03-11,2024-10-24
ENT003958,Riverstone Finance,RIVERSTONE FINANCE,AU,AU-320945,Public Company,Financials,Private Equity,Dissolved,1993-10-05,2021-08-03,Internal Master,2021-07-17,2023-06-15
ENT003959,Horizon Ltd,HORIZON,US,US-820054,,Healthcare,Retail,Running,1996-05-18,2022-09-03,KYC Platform,2021-01-22,2024-10-07
ENT003960,Korefield Capital,KOREFIELD CAPITAL,IN,IN-527131,Public Company,Technology,Pharmaceuticals,Active,2017-03-13,2022-01-06,ProviderA,2021-05-30,2024-10-26
ENT003961,Helios Group,HELIOS,IE,IE-671355,Private Company,Technology,Retail,Active,2000-06-24,2023-05-26,Internal Master,2020-01-13,2023-04-01
ENT003962,Meridian Ltd,MERIDIAN,LU,LU-809963,Private Company,Industrials,Mining,Dissolved,2010-04-09,2016-11-07,Issuer Feed,2021-04-11,2023-01-17
ENT003963,Riverstone Industries,RIVERSTONE INDUSTRIES,US,US-943217,Fund,Utilities,Private Equity,Active,1997-06-02,2024-09-28,Issuer Feed,2020-05-25,2024-06-05
ENT003964,Union Holdings,UNION,LU,,Private Company,Healthcare,Pharmaceuticals,Active,2020-07-23,2022-10-02,ProviderB,2022-10-20,2024-04-10
ENT003965,Granite Group,GRANITE,CH,CH-622930,Financial Institution,Consumer Goods,Logistics,Active,1998-09-14,2022-01-22,ProviderA,2022-01-24,2024-11-12
ENT003966,Helios Ltd,HELIOS,FR,FR-995290,SPV,Materials,Software,Inactive,1991-08-15,2024-11-09,ProviderB,2021-04-10,2025-01-04
ENT003967,Crestline Energy,CRESTLINE ENERGY,SG,SG-279904,Private Company,Industrials,Banking,Active,2010-11-02,2021-05-15,ProviderB,2022-10-09,2023-03-24
ENT003968,Horizon PLC,HORIZON,BR,BR-873785,Private Company,Utilities,Pharmaceuticals,Unknown,1985-08-13,2021-07-11,Manual Upload,2024-02-14,2025-01-26
ENT003969,BluePeak Energy,BLUEPEAK ENERGY,LU,LU-622164,Government Entity,Healthcare,Oil & Gas,Active,2023-05-06,2024-10-31,Internal Master,2022-06-08,2024-11-04
ENT003970,Korefield PLC,KOREFIELD,CA,CA-386168,SPV,Financials,Pharmaceuticals,Active,2010-01-24,2024-07-19,ProviderA,2021-04-07,2024-04-20
ENT003971,Falcon Finance,FALCON FINANCE,LU,LU-804942,Private Company,Technology,Banking,Active,1993-12-04,2023-03-29,Issuer Feed,2021-10-24,2023-10-12
ENT003972,Oakwell PLC,OAKWELL,IE,IE-883518,Private Company,Energy,Pharmaceuticals,Inactive,1983-08-06,2022-04-26,Manual Upload,2023-07-22,2024-05-12
ENT003973,Union Technologies,UNION TECHNOLOGIES,DE,DE-228404,Public Company,Materials,Power Generation,Active,2005-10-02,2024-11-12,KYC Platform,2020-06-12,2024-03-21
ENT003974,Greenfield PLC,GREENFIELD,CH,CH-713542,Public Company,Financials,Private Equity,Unknown,2005-10-21,2024-10-31,ProviderA,2021-06-08,2023-11-04
ENT003975,Oakwell Ltd,OAKWELL,AU,AU-942790,Public Company,Real Estate,Private Equity,Active,2014-12-14,2024-06-20,ProviderA,2022-02-09,2023-03-03
ENT003976,Falcon PLC,FALCON,,US-699718,Public Company,Energy,Retail,Inactive,1992-06-23,2024-02-02,Manual Upload,2022-11-08,2024-07-24
ENT003977,Westbridge Limited,WESTBRIDGE,GB,GB-592465,Public Company,Energy,Retail,Merged,1989-05-01,2018-12-08,KYC Platform,2022-08-04,2023-08-30
ENT003978,Horizon Ltd,HORIZON,US,US-225738,Financial Institution,Consumer Goods,Mining,Active,1998-02-27,2022-06-28,ProviderB,2023-02-21,2023-07-13
ENT003979,Greenfield Energy,GREENFIELD ENERGY,CH,CH-505217,Government Entity,Financials,Retail,Inactive,2016-01-02,2022-11-20,ProviderB,2024-03-23,2023-10-23
ENT003980,Union Industries,UNION INDUSTRIES,GB,GB-915304,Financial Institution,Financials,Banking,Active,2019-12-14,2023-03-04,Internal Master,2020-10-13,2023-01-27
ENT003981,Summit Ltd,SUMMIT,HK,HK-819261,Fund,Utilities,Mining,Merged,1995-08-13,2022-12-03,Issuer Feed,2022-02-26,2023-11-06
ENT003982,Oakwell Energy,OAKWELL ENERGY,NG,NG-505307,Fund,Financials,Telecom Services,Merged,1982-02-04,2024-06-12,Internal Master,2021-09-15,2024-10-21
ENT003983,Korefield Partners,KOREFIELD PARTNERS,GB,GB-378013,Public Company,Consumer Goods,Telecom Services,Active,1984-11-19,2021-08-31,Manual Upload,2020-05-24,2024-07-31
ENT003984,Sterling Holdings,STERLING,FR,FR-822904,Fund,Energy,Banking,Active,2003-12-14,2021-05-02,ProviderA,2020-07-28,2023-02-17
ENT003985,Northbridge Capital,NORTHBRIDGE CAPITAL,BR,BR-970860,Private Company,Financials,Logistics,Unknown,1981-02-04,2022-10-25,Internal Master,2022-10-29,2023-09-18
ENT003986,Sterling Ltd,STERLING,HK,HK-369571,Private Company,Telecommunications,Logistics,Unknown,2011-11-06,2021-10-30,Internal Master,2022-04-18,2024-06-08
ENT003987,Crestline Holdings,CRESTLINE,FR,FR-829763,Financial Institution,Healthcare,Private Equity,Active,1981-06-15,2024-04-15,ProviderB,2021-04-26,2025-01-04
ENT003988,Riverstone Energy,RIVERSTONE ENERGY,NL,NL-377202,Financial Institution,Financials,Pharmaceuticals,Unknown,1998-08-21,2024-05-24,Internal Master,2024-02-02,2023-12-11
ENT003989,Korefield Finance,KOREFIELD FINANCE,BR,BR-844632,Private Company,Telecommunications,Pharmaceuticals,Active,2015-02-04,2024-12-15,ProviderA,2021-05-25,2025-02-18
ENT003990,Lagos Continental Finance,LAGOS CONTINENTAL FINANCE,AU,AU-968219,SPV,Materials,Telecom Services,Active,2000-08-01,2022-07-19,Issuer Feed,2022-09-06,2023-02-04
ENT003991,Westbridge Finance,WESTBRIDGE FINANCE,NG,NG-696941,Public Company,Consumer Goods,Banking,Active,2009-09-11,2024-11-04,Issuer Feed,2024-06-11,2024-12-19
ENT003992,Meridian Capital,MERIDIAN CAPITAL,JP,JP-546993,Public Company,Healthcare,Power Generation,Active,1994-09-08,2021-05-29,ProviderB,2023-02-26,2023-05-07
ENT003993,Greenfield Ltd,GREENFIELD,JP,JP-382693,Public Company,Real Estate,Banking,Active,2014-11-29,2024-11-06,Internal Master,2023-04-10,2024-07-29
ENT003994,Silvergate Group,SILVERGATE,BR,BR-153901,Private Company,Healthcare,Software,Active,1998-10-10,2015-01-23,Internal Master,2021-04-09,2023-03-21
ENT003995,Northbridge Holdings,NORTHBRIDGE,NL,NL-147223,Fund,Telecommunications,Logistics,Active,2013-02-15,2021-01-28,KYC Platform,2024-02-10,2025-02-19
ENT003996,Nova Limited,NOVA,AE,AE-852135,Private Company,Industrials,Oil & Gas,Active,2021-11-22,2024-04-21,ProviderB,2022-02-07,2023-06-19
ENT003997,Horizon Ltd,HORIZON,HK,HK-695328,Public Company,Utilities,Banking,Inactive,1996-10-05,2023-01-24,Manual Upload,2021-05-10,2023-10-18
ENT003998,Silvergate Energy,SILVERGATE ENERGY,JP,JP-304506,Financial Institution,Consumer Goods,Logistics,Inactive,1990-03-16,2022-08-27,ProviderB,2023-05-01,2024-05-16
ENT003999,Greenfield Group,GREENFIELD,NL,NL-596827,Private Company,Industrials,Power Generation,Unknown,2021-01-18,2021-10-20,ProviderB,2022-05-21,2023-02-09
ENT004000,Riverstone PLC,RIVERSTONE,BR,BR-890877,Private Company,Industrials,Software,Active,2009-12-15,2022-08-31,KYC Platform,2020-08-03,2024-03-26
ENT004001,Horizon Investments,HORIZON INVESTMENTS,AE,AE-683025,Private Company,Technology,Software,Merged,2018-08-17,2023-06-18,Manual Upload,2020-02-02,2023-08-19
ENT004002,Nova Group,NOVA,BR,BR-924794,,Industrials,Telecom Services,Active,1996-08-24,2021-07-29,Issuer Feed,2020-07-18,2023-12-08
ENT004003,Granite Corporation,GRANITE,GB,GB-205773,Private Company,Financials,Mining,Active,1995-04-30,2024-10-13,Internal Master,2020-09-18,2023-09-20
ENT004004,Crestline Holdings,CRESTLINE,HK,,Fund,Healthcare,Retail,Inactive,1985-06-16,2023-11-24,ProviderB,2021-01-03,2024-10-27
ENT004005,Cedar Technologies,CEDAR TECHNOLOGIES,NL,NL-699871,Financial Institution,Financials,Retail,Active,2014-01-03,2024-07-04,Manual Upload,2021-07-21,2023-12-27
ENT004006,Oakwell PLC,OAKWELL,CH,CH-624185,Private Company,Healthcare,Private Equity,Inactive,2017-02-20,2021-03-07,Issuer Feed,2021-01-23,2024-08-17
ENT004007,Korefield Energy,KOREFIELD ENERGY,DE,DE-719385,Private Company,Healthcare,Banking,Active,2016-01-23,2024-06-20,Issuer Feed,2024-01-22,2023-02-02
ENT004008,Frontier PLC,FRONTIER,NL,NL-983370,Public Company,Financials,Mining,Active,1992-10-23,2024-06-18,Internal Master,2024-04-29,2024-06-22
ENT004009,Crestline PLC,CRESTLINE,US,US-198022,Financial Institution,Technology,Logistics,,2001-06-28,2022-06-19,ProviderB,2024-05-15,2023-10-30
ENT004010,Nova Partners,NOVA PARTNERS,HK,HK-937826,Private Company,Telecommunications,Pharmaceuticals,Active,2001-09-11,2023-04-13,Issuer Feed,2020-09-17,2024-04-17
ENT004011,Cedar Holdings,CEDAR,BR,BR-154739,Private Company,Materials,Telecom Services,Active,1985-04-19,2023-01-03,Internal Master,2022-05-26,2024-10-29
ENT004012,Union PLC,UNION,ZA,,Financial Institution,Telecommunications,Mining,Active,1980-01-03,2024-04-21,Issuer Feed,2020-06-21,2024-07-03
ENT004013,BluePeak Finance,BLUEPEAK FINANCE,JP,JP-848717,Private Company,Utilities,Mining,Active,1994-09-12,2022-02-16,KYC Platform,2023-03-10,2023-10-06
ENT004014,Meridian Limited,MERIDIAN,AU,AU-712443,Public Company,Telecommunications,Power Generation,Inactive,2002-06-14,2024-09-05,Issuer Feed,2020-08-14,2023-06-28
ENT004015,Crestline Technologies,CRESTLINE TECHNOLOGIES,NG,NG-300364,Private Company,Materials,Logistics,Active,2023-07-04,2023-03-21,Issuer Feed,2021-04-21,2024-12-01
ENT004016,Nova Technologies,NOVA TECHNOLOGIES,US,US-643835,Private Company,Materials,Oil & Gas,Active,2018-06-11,2021-01-01,Internal Master,2020-11-29,2023-07-24
ENT004017,Horizon Holdings,HORIZON,FR,FR-911879,Financial Institution,Energy,Oil & Gas,Active,2011-07-02,2022-03-20,Internal Master,2022-02-28,2023-01-28
ENT004018,PrimeEdge Energy,PRIMEEDGE ENERGY,US,US-282927,Private Company,Industrials,Private Equity,Active,2022-05-11,2021-07-28,ProviderB,2021-08-28,2023-08-24
ENT004019,Union Ltd,UNION,CH,CH-943723,Private Company,Materials,Oil & Gas,Active,2014-01-31,2024-03-27,Manual Upload,2022-06-06,2023-01-09
ENT004020,Helios Investments,HELIOS INVESTMENTS,NL,NL-687697,Private Company,Real Estate,Logistics,Active,2003-02-25,2022-08-21,Manual Upload,2020-11-19,2024-08-07
ENT004021,Westbridge Holdings,WESTBRIDGE,NL,NL-178055,Private Company,Consumer Goods,Logistics,Merged,2020-02-14,2017-03-03,Issuer Feed,2022-04-14,2024-12-02
ENT004022,Union PLC,UNION,GB,GB-399826,Public Company,Industrials,Power Generation,Active,2020-06-21,2022-05-27,ProviderA,2020-05-24,2023-12-08
ENT004023,Crestline Group,CRESTLINE,HK,HK-875885,Financial Institution,Financials,Pharmaceuticals,Merged,1988-12-02,2023-10-21,Manual Upload,2020-03-08,2024-04-29
ENT004024,Crestline Services,CRESTLINE SERVICES,LU,LU-404174,Public Company,Industrials,Power Generation,Active,1992-06-08,2024-12-22,Issuer Feed,2020-08-12,2025-01-27
ENT004025,Redwood Corporation,REDWOOD,CH,,Financial Institution,Consumer Goods,Retail,Active,2022-08-10,2024-06-28,ProviderA,2021-03-13,2024-12-30
ENT004026,Nova Finance,NOVA FINANCE,US,US-477988,Government Entity,Telecommunications,Private Equity,Active,1980-04-01,2024-12-16,Issuer Feed,2023-07-20,2023-02-01
ENT004027,,,AE,AE-408439,Public Company,Consumer Goods,Oil & Gas,Active,2002-10-18,2022-03-14,ProviderB,2021-06-26,2023-02-24
ENT004028,Greenfield Industries,GREENFIELD INDUSTRIES,IN,IN-866958,SPV,Technology,Power Generation,Running,1996-11-03,2023-08-29,ProviderB,2022-05-03,2023-10-30
ENT004029,Falcon Energy,FALCON ENERGY,BR,BR-806955,SPV,Materials,Power Generation,Active,2012-10-05,2023-06-28,ProviderA,2023-01-18,2023-08-09
ENT004030,Horizon Services,HORIZON SERVICES,FR,FR-314511,Fund,Technology,Private Equity,Active,2022-02-28,2022-03-18,KYC Platform,2023-05-09,2023-05-03
ENT004031,Summit Technologies,SUMMIT TECHNOLOGIES,AU,AU-802870,Private Company,Healthcare,Logistics,Active,1993-12-31,2016-08-10,ProviderA,2022-08-16,2023-04-30
ENT004032,BluePeak Group,BLUEPEAK,LU,LU-325712,Public Company,Consumer Goods,Pharmaceuticals,Active,1989-09-12,2024-09-05,Manual Upload,2020-10-17,2024-10-06
ENT004033,Frontier Partners,FRONTIER PARTNERS,NL,NL-906045,Public Company,Technology,Retail,Inactive,1994-06-29,2024-10-21,Internal Master,2022-12-24,2023-06-02
ENT004034,Sterling Technologies,STERLING TECHNOLOGIES,SG,SG-106605,SPV,Financials,Mining,Dissolved,2011-06-27,2024-12-14,ProviderA,2021-05-16,2024-01-14
ENT004035,PrimeEdge Ltd,PRIMEEDGE,NL,NL-695970,Public Company,Telecommunications,Oil & Gas,Active,1995-10-27,2021-08-27,Internal Master,2022-08-28,2023-02-05
ENT004036,Korefield Capital,KOREFIELD CAPITAL,US,US-239506,Private Company,Technology,Telecom Services,Active,2008-04-06,2021-08-04,ProviderA,2024-05-31,2024-05-04
ENT004037,Horizon Group,HORIZON,NL,NL-709107,Private Company,Real Estate,Software,Active,1995-04-25,2023-09-23,Issuer Feed,2020-04-29,2024-08-07
ENT004038,PrimeEdge Corporation,PRIMEEDGE,US,US-980810,Private Company,Utilities,Power Generation,Dissolved,2012-07-29,2023-11-27,Manual Upload,2020-05-20,2024-04-16
ENT004039,Meridian Capital,MERIDIAN CAPITAL,US,US-700853,Government Entity,Industrials,Logistics,Active,1982-10-01,2022-09-28,Internal Master,2021-02-14,2023-08-13
ENT004040,Korefield Corporation,KOREFIELD,NL,NL-490482,Government Entity,Industrials,Private Equity,Active,1995-01-27,2021-08-27,ProviderA,2021-12-21,2023-03-04
ENT004041,Westbridge Energy,WESTBRIDGE ENERGY,NL,NL-840968,Financial Institution,Materials,Oil & Gas,Unknown,1993-08-14,2020-02-29,Internal Master,2022-02-25,2023-11-12
ENT004042,Albion Investments,ALBION INVESTMENTS,LU,LU-275648,Public Company,Financials,Oil & Gas,Active,2008-06-25,2021-07-07,Issuer Feed,2021-04-30,2024-09-10
ENT004043,Greenfield Ltd,GREENFIELD,NL,NL-588816,Private Company,Healthcare,Mining,Active,2011-12-29,2021-08-19,KYC Platform,2024-01-19,2023-04-05
ENT004044,Horizon Services,HORIZON SERVICES,LU,LU-969112,Financial Institution,Financials,Pharmaceuticals,Dissolved,2019-09-07,2021-10-02,ProviderB,2020-01-13,2024-10-10
ENT004045,Redwood Energy,REDWOOD ENERGY,AU,AU-420320,Private Company,Energy,Banking,Unknown,2015-01-13,2023-05-06,Issuer Feed,2022-06-13,2024-12-21
ENT004046,Meridian Holdings,MERIDIAN,SG,SG-124406,Fund,Materials,Private Equity,Active,1981-10-31,2023-01-20,Internal Master,2022-06-26,2024-04-24
ENT004047,Horizon Holdings,HORIZON,HK,HK-497406,Private Company,Energy,Logistics,Active,2009-10-24,2022-05-04,Issuer Feed,2023-06-18,2024-10-28
ENT004048,Helios Holdings,HELIOS,ZA,ZA-535749,Private Company,Materials,Mining,Active,1980-09-24,2023-03-05,Internal Master,2022-06-22,2023-08-10
ENT004049,Helios Capital,HELIOS CAPITAL,CH,CH-830744,Private Company,Utilities,Logistics,Active,1998-03-13,2023-09-03,KYC Platform,2020-08-10,2024-05-05
ENT004050,Atlas Investments,ATLAS INVESTMENTS,GB,GB-824141,Fund,Telecommunications,Power Generation,Active,2006-01-23,2021-05-23,Internal Master,2021-06-10,2024-07-25
ENT004051,Lagos Continental Finance,LAGOS CONTINENTAL FINANCE,DE,DE-406076,Public Company,Utilities,Retail,Active,2029-01-11,2022-02-15,ProviderA,2020-10-10,2024-07-18
ENT004052,BluePeak Industries,BLUEPEAK INDUSTRIES,NL,NL-795541,Financial Institution,Energy,Logistics,Active,2010-10-13,2021-10-21,KYC Platform,2022-02-14,2024-07-06
ENT004053,BluePeak Technologies,BLUEPEAK TECHNOLOGIES,FR,FR-228784,Private Company,Energy,Logistics,Inactive,2015-01-09,2021-01-01,KYC Platform,2024-02-10,2023-06-03
ENT004054,Albion Energy,ALBION ENERGY,CH,CH-270295,Public Company,Healthcare,Software,Unknown,2003-02-04,2021-06-19,ProviderB,2021-10-05,2024-12-20
ENT004055,Horizon Corporation,HORIZON,GB,GB-643618,SPV,Utilities,Power Generation,Merged,2022-10-23,2024-01-26,KYC Platform,2021-08-21,2024-06-22
ENT004056,Cedar Corporation,CEDAR,FR,FR-737009,Private Company,Healthcare,Retail,Active,2008-09-13,2024-07-03,Manual Upload,2022-02-01,2023-04-03
ENT004057,BluePeak Group,BLUEPEAK,IE,,Private Company,Energy,Banking,Active,1990-01-25,2021-08-24,ProviderA,2020-09-29,2024-05-19
ENT004058,Cedar Finance,CEDAR FINANCE,IE,,Financial Institution,Utilities,Pharmaceuticals,Active,2008-11-18,2024-01-26,Manual Upload,2023-10-24,2024-12-18
ENT004059,Atlas Capital,ATLAS CAPITAL,LU,LU-214954,SPV,Telecommunications,Logistics,Active,2001-03-04,2022-01-04,Internal Master,2022-12-27,2023-01-19
ENT004060,Crestline Corporation,CRESTLINE,HK,HK-707747,Fund,Consumer Goods,Private Equity,Active,1981-01-16,2021-07-24,Manual Upload,2023-03-18,2024-11-30
ENT004061,Albion Finance,ALBION FINANCE,AU,AU-486314,Financial Institution,Industrials,Logistics,Inactive,2020-04-18,2021-12-10,Manual Upload,2021-07-28,2023-09-18
ENT004062,Redwood Industries,REDWOOD INDUSTRIES,US,US-339494,Private Company,Utilities,Retail,Active,2015-01-05,2024-09-05,ProviderB,2021-04-05,2023-08-23
ENT004063,Redwood PLC,REDWOOD,CH,CH-405184,Private Company,Utilities,Banking,Active,2007-03-03,2022-05-16,Internal Master,2022-02-17,2024-01-20
ENT004064,Lagos Continental Partners,LAGOS CONTINENTAL PARTNERS,FR,FR-829660,Private Company,Healthcare,Pharmaceuticals,Active,2009-08-10,2023-12-19,ProviderB,2021-01-28,2024-07-19
ENT004065,Sterling Ltd,STERLING,FR,FR-259760,Public Company,Energy,Software,Unknown,2005-05-23,2022-12-11,ProviderA,2020-02-05,2023-03-23
ENT004066,Riverstone Corporation,RIVERSTONE,DE,DE-603313,Private Company,Real Estate,Logistics,Active,1995-02-04,2016-06-11,KYC Platform,2023-04-05,2023-07-28
ENT004067,Horizon Holdings,HORIZON,ZA,ZA-174652,Private Company,Energy,Private Equity,Active,2004-05-03,2024-04-01,ProviderA,2023-11-12,2024-09-29
ENT004068,Redwood Industries,REDWOOD INDUSTRIES,NG,NG-752569,SPV,Industrials,Mining,Active,1994-11-29,2024-12-19,Internal Master,2021-01-03,2023-07-05
