trade_id,counterparty_entity_id,counterparty_name,issuer_id,issuer_name,instrument_type,instrument_id,isin,trade_date,settlement_date,notional_amount,currency,risk_country,booking_country,exchange_mic,kyc_status,counterparty_risk_rating,lei,sector,source_system,provider_name,provider_confidence_score,ingestion_timestamp,last_verified_date,synthetic_issue_tags
TRD-00001775,ENT-000341,Bluewater Capital Ltd,ISS-000074,Quantum Mining GmbH,Equity,EQU-871669,JPR17OTFT0UF,2025-08-08,2025-08-11,1410351.6,JPY,NL,NL,XTKS,Expired,Low,CYUEID2DT1EGD9DSYZG0,Technology,OMS,InternalGoldenSource,0.694,2025-08-10 01:14:00,2023-05-28,low_provider_confidence
TRD-00001776,ENT-000004,Meridian Pharma Limited,ISS-000037,Crescent Logistics Inc,Private Credit,PRI-550231,NGQPKAHFYZF7,2025-11-26,2025-12-10,301895.11,NGN,CH,CH,XNSA,Approved,High,OUDOCUZRENUN5Z3JQIP9,Real Estate,EMS,ProviderB,,2025-11-27 19:33:00,2023-07-05,invalid_or_low_provider_confidence
TRD-00001777,ENT-000173,Cobalt Holdings Limited,ISS-000194,Harbour Holdings PLC,Equity,EQU-280854,HK6DN7J95IOJ,2026-04-08,2026-04-11,257167.04,AUD,AU,AU,XHKG,Approved,Low,X6625CSMU6FGK88AENN1,Energy,OMS,ProviderA,0.8203,2026-04-09 06:19:00,2025-07-17,
TRD-00001778,ENT-000077,Bluewater Markets SA,ISS-000212,Northstar Infrastructure PLC,Derivative,DER-254526,JP94IRCGC56O,2026-05-02,2026-05-04,277589.66,AUD,AU,AU,XTKS,Rejected,Low,3HR2PJGDSY0PKUUMK563,Utilities,PrimeBrokerFeed,InternalGoldenSource,0.974,2026-05-04 06:07:00,2024-06-21,
TRD-00001779,ENT-000094,Cobalt Partners Ltd,ISS-000141,Harbour Capital Inc,Private Credit,PRI-497458,AU31XL9K81YS,2026-04-30,2026-05-14,454616.17,CHF,CH,CH,XASX,Approved,Low,9L195DWY7U00JTYL84PO,Healthcare,EMS,ProviderC,0.7291,2026-05-01 16:29:00,2024-01-28,
TRD-00001780,ENT-000346,Quantum Industries BV,ISS-000068,Quantum Capital GmbH,Private Credit,PRI-496339,CH1J8NERMX6K,2025-02-17,2025-02-19,305399.17,NGN,NG,NG,XSWX,Expired,Medium,CBMMSLOQLV9PLMBLQGBI,Telecommunications,CustodyPlatform,InternalGoldenSource,0.8318,2025-02-19 12:08:00,2022-11-10,
TRD-00001781,ENT-000046,Bluewater Capital SA,ISS-000216,Northstar Holdings Inc,Bond,BON-269174,US2LSCUWPSIZ,2025-07-19,2025-07-20,290440.76,CAD,CA,CA,XNYS,Approved,Low,8IY3X80J0G50RCXN22PX,Energy,CustodyPlatform,ProviderA,0.8262,2025-07-21 06:53:00,2023-04-20,
TRD-00001782,ENT-000017,Apex Pharma SA,ISS-000171,Redwood Logistics Limited,Equity,EQU-306498,JPMZMER1KTGJ,2026-03-08,2026-03-10,1424810.38,EUR,FR,FR,XTKS,Rejected,Low,ZVRERW6Z8VBHQLQCG1WU,Telecommunications,CustodyPlatform,ProviderA,0.7209,2026-03-10 12:53:00,2025-06-24,
TRD-00001783,ENT-000029,Nile Pharma LP,ISS-000105,Falcon Holdings Inc,Fund,FUN-439702,LUPFRJAAG8VF,2025-07-30,2025-08-13,1112832.65,USD,HK,HK,XLUX,Approved,Low,2BFSOZPTX497W19VW3RT,Healthcare,PrimeBrokerFeed,ProviderB,0.9787,2025-07-31 00:56:00,2025-01-20,
TRD-00001784,ENT-000275,Keystone Pharma PLC,ISS-000012,Redwood Telecoms SA,Private Equity,PRI-146486,GB7V533CFS3W,2025-04-03,2025-04-06,1589328.04,CAD,CA,CA,XLON,Approved,Medium,6ZM5U6DXZJ1XYXASWWT2,Real Estate,PrimeBrokerFeed,ProviderC,0.8389,2025-04-05 07:01:00,2024-03-05,
TRD-00001785,ENT-000288,Crescent Telecoms PLC,ISS-000226,Quantum Holdings BV,Bond,BON-373548,US49N0DFR9UE,2026-03-03,2026-03-10,7015495.61,USD,NG,NG,XNYS,Rejected,Low,E753MS556Q8V88BC1HY2,Consumer Goods,ReferenceDataHub,ProviderC,0.989,2026-03-03 13:39:00,2023-12-26,
TRD-00001786,ENT-000112,Pioneer Infrastructure Ltd,ISS-000032,Pioneer Mining LLC,Private Credit,PRI-286552,CAJ4BY1FT8J9,2025-07-22,2025-07-23,294021.56,CAD,NL,NL,XTSE,Approved,Low,NNREG8LXUM3HQ57UYZHW,Consumer Goods,ReferenceDataHub,InternalGoldenSource,0.7154,2025-07-23 04:12:00,2023-09-09,
TRD-00001787,ENT-000186,Sahara Infrastructure SA,ISS-000106,Sterling Logistics LP,Equity,EQU-117213,FRKTV4JPD8R8,2025-11-05,2025-11-12,4752154.79,USD,HK,HK,XPAR,Approved,Medium,4YWG1IQ4OFS80QMAA7H7,Financials,ReferenceDataHub,ProviderA,0.6715,2025-11-05 03:27:00,2023-11-25,low_provider_confidence
TRD-00001788,ENT-000312,Sahara Capital Limited,ISS-000101,Apex Mining PLC,Equity,EQU-934987,NGYQ9N2OURNZ,2025-02-03,2025-02-17,1009068.21,NGN,US,US,XNSA,Approved,Medium,10G3QWQF6BH3LLZCF0TU,Materials,ReferenceDataHub,InternalGoldenSource,0.6226,2025-02-05 05:19:00,2023-11-04,low_provider_confidence
TRD-00001789,ENT-000070,Quantum Telecoms LLC,ISS-000129,Meridian Logistics Inc,Private Credit,PRI-542751,CAH5CXSZ0I2X,2025-01-31,2025-02-01,3662286.17,CAD,NG,NG,XTSE,Approved,Low,K2W2CW1RDEZX6KBJ2CIE,Technology,ManualUpload,ProviderA,0.8446,2025-01-31 15:13:00,2024-02-13,
TRD-00001790,ENT-000313,Quantum Pharma LP,ISS-000024,Pioneer Partners LP,Equity,EQU-763990,FRG8KQGUYIVL,2025-04-15,2025-04-17,1108707.39,EUR,HK,HK,XPAR,Approved,Medium,QVLNLFQG18BAZHAK43Z5,Healthcare,ReferenceDataHub,ProviderB,0.7588,2025-04-16 01:25:00,2023-08-26,
TRD-00001791,ENT-000302,Redwood Telecoms LLC,ISS-000170,Bluewater Markets SA,Bond,BON-183167,CA76UT3J6GIO,2025-12-17,2025-12-18,5519881.06,,US,US,XTSE,Approved,High,QJFXKHA7135HONMRS5YI,Telecommunications,PrimeBrokerFeed,ProviderC,0.7988,2025-12-18 04:05:00,2025-06-10,invalid_currency
TRD-00001792,ENT-000009,Meridian Pharma LP,ISS-000097,Redwood Infrastructure GmbH,Bond,BON-982593,LUNLAKNA6367,2025-02-06,2025-02-08,5484438.09,EUR,FR,FR,XLUX,Approved,Medium,N8I4P40MGG1W103DGDZV,Energy,ReferenceDataHub,ProviderA,0.9638,2025-02-07 11:22:00,2023-08-29,
TRD-00001793,ENT-000144,Union Industries Limited,ISS-000046,Keystone Industries Ltd,Equity,EQU-254949,CHUBXCU2O5ZF,2025-08-11,2025-08-11,3309555.66,CHF,CH,CH,XSWX,Pending,Low,DY7084P4TFZC67JH2LKN,Technology,ManualUpload,ProviderB,0.9211,2025-08-13 21:12:00,2023-10-28,
TRD-00001794,ENT-000188,Meridian Partners BV,ISS-000161,Falcon Infrastructure LLC,Private Credit,PRI-488402,NLUUMMD55CR0,2025-02-02,2025-02-05,490741.54,EUR,CA,CA,XAMS,Approved,Low,ZIHO2KGN6ZV9DKYAFJ41,Energy,EMS,ProviderC,0.9809,2025-02-04 06:23:00,2024-02-25,
TRD-00001795,ENT-000348,Crescent Telecoms SA,ISS-000024,Pioneer Partners LP,Equity,EQU-488086,FRG8KQGUYIVL,2026-03-15,2026-03-15,2402708.13,EUR,LU,LU,XPAR,Approved,Low,8SJUPDRI65NF4EK6Y6X5,Real Estate,ManualUpload,ProviderB,0.8296,2026-03-15 14:32:00,2025-09-19,
TRD-00001796,ENT-000064,Cedar Partners LP,ISS-000030,Lagoon Industries SA,Equity,EQU-832277,NL6F13TKMP1L,2026-01-17,2026-01-20,2298113.6,EUR,GB,GB,XAMS,Approved,Medium,6J1FO2WB0DZ6XPYFXOBU,Energy,CustodyPlatform,InternalGoldenSource,0.739,2026-01-19 22:58:00,2024-10-20,
TRD-00001797,ENT-000255,Falcon Holdings Ltd,ISS-000174,Meridian Markets PLC,Private Credit,PRI-461003,CADY1MSMZLR7,2025-08-24,2025-08-31,3895962.35,CAD,SG,SG,XTSE,Pending,Medium,YRJVZA6541ZE8OAY4H8W,Consumer Goods,ManualUpload,ProviderB,0.6648,2025-08-26 02:12:00,2025-07-25,low_provider_confidence
TRD-00001798,ENT-000049,Quantum Markets Limited,ISS-000056,Redwood Infrastructure PLC,Equity,EQU-160678,LU7SSM9ZGIUD,2025-03-27,2025-03-27,372638.94,EUR,CA,CA,XLUX,Approved,Medium,G26OC7T3BD4Z1G52EFUJ,Energy,ReferenceDataHub,ProviderC,0.8856,2025-03-27 11:10:00,2023-07-31,
TRD-00001799,ENT-000197,Nile Partners GmbH,ISS-000045,Quantum Foods LLC,Bond,BON-889322,USIBH7RPX246,2025-02-18,2025-02-18,1059164.72,EUR,LU,LU,XNYS,Approved,Medium,9DZGKDNQ4G2VQXX99QWB,Telecommunications,OMS,ProviderA,0.7426,2025-02-19 20:30:00,2022-10-13,
TRD-00001800,ENT-000136,Keystone Industries GmbH,ISS-000231,Cobalt Telecoms Ltd,Private Credit,PRI-724276,CAKXCSJBGNU6,2025-12-30,2026-01-01,981220.81,EUR,FR,FR,XTSE,Approved,Low,8DOYWLLPUWBWJM58TL5C,Energy,OMS,ProviderB,0.9897,2025-12-31 10:33:00,2025-10-18,
TRD-00001801,ENT-000214,Crescent Holdings Limited,ISS-000135,Falcon Energy PLC,Bond,BON-130626,NGJERZFT207N,2025-06-25,2025-06-28,525773.53,NGN,NG,NG,XNSA,Pending,Medium,ITATONUBR969JGC3WJIQ,Consumer Goods,EMS,ProviderB,0.632,2025-06-25 19:17:00,2023-03-14,low_provider_confidence
TRD-00001802,ENT-000344,Keystone Energy Ltd,ISS-000064,Sterling Telecoms SA,Fund,FUN-967009,USKF9QCFH6TX,2025-11-02,2025-11-02,4386267.25,USD,SG,SG,XNYS,Approved,Low,P69D1WMMMEVM43VVT0VK,Energy,CustodyPlatform,ProviderC,0.31,2025-11-02 15:28:00,2025-09-21,invalid_or_low_provider_confidence
TRD-00001803,ENT-000033,Northstar Energy Ltd,ISS-000019,Evergreen Energy SA,Private Equity,PRI-737589,CAC8N2D7GYT2,2026-03-01,2026-03-06,14603045.24,CAD,AU,AU,XTSE,Pending,Medium,024SCOSS3EOQM1H8OJRJ,Energy,CustodyPlatform,ProviderC,0.896,2026-03-03 05:09:00,2024-11-11,
TRD-00001804,ENT-000015,Quantum Mining LLC,ISS-000183,Northstar Industries LLC,Derivative,DER-793490,HKGR827LQWVZ,2025-02-26,2025-03-01,8033194.04,USD,HK,HK,XHKG,Approved,Low,9AHEJ8CX9J1ICTXCWNPG,Consumer Goods,CustodyPlatform,InternalGoldenSource,0.6906,2025-02-27 14:23:00,2024-06-17,low_provider_confidence
TRD-00001805,,Bluewater Energy Ltd,ISS-000058,Union Capital Inc,Private Equity,PRI-347011,HKY1KDGW4LDH,2025-07-30,2025-07-31,6104389.78,USD,US,US,XHKG,Approved,Low,SXU1HGCAIKVW2RFXVLHZ,Telecommunications,ReferenceDataHub,ProviderB,0.8504,2025-07-30 23:14:00,2024-03-04,missing_counterparty_entity_id
TRD-00001806,ENT-000056,Quantum Capital BV,ISS-000132,Lagoon Logistics PLC,Private Credit,PRI-830216,SGFLGZ1MZVEU,2026-05-10,2026-05-10,2197870.97,USD,US,US,XSES,Expired,Low,1Z0SHZBUK3XF1GP1Z7FZ,Healthcare,OMS,ProviderA,0.7528,2026-05-12 14:28:00,2025-11-27,
TRD-00001807,ENT-000128,Sahara Holdings LLC,ISS-000199,Sterling Holdings GmbH,Private Credit,PRI-183437,CH3HYATC2CWI,2025-06-24,2025-06-25,5026709.65,CHF,LU,LU,XSWX,Pending,High,E3STUF93AXMSTP3X5M8P,Industrials,OMS,ProviderA,0.6985,2025-06-27 00:39:00,2024-03-13,high_risk_incomplete_kyc;low_provider_confidence
TRD-00001808,ENT-000089,Lagoon Logistics Limited,ISS-000103,Nile Foods Inc,Fund,FUN-156969,NLSBTKLZMEJE,2026-05-17,2026-05-17,1504595.09,EUR,HK,HK,XAMS,Approved,Low,NPF727XEHD96M8JKU72H,Technology,CustodyPlatform,ProviderB,0.9648,2026-05-19 15:02:00,2024-09-29,
TRD-00001809,ENT-000079,Redwood Holdings Limited,ISS-000118,Falcon Foods Ltd,Private Credit,PRI-552279,CASHJDCL6KAZ,2025-04-22,2025-05-06,937433.73,USD,US,US,XTSE,Approved,Medium,MX9SEY629RHIGZXV9XJM,Materials,CustodyPlatform,InternalGoldenSource,0.8919,2025-04-23 09:09:00,2022-12-15,
TRD-00001810,ENT-000055,Apex Industries GmbH,ISS-000070,Harbour Pharma PLC,Private Credit,PRI-936829,GBXVRJORAGYO,2026-05-30,2026-06-02,2816925.48,GBP,US,US,XLON,Rejected,Medium,NIQSUHA51LIY8O69WEZC,Telecommunications,OMS,ProviderB,0.8743,2026-06-01 15:35:00,2024-04-12,
TRD-00001811,ENT-000069,Evergreen Infrastructure LLC,ISS-000182,Falcon Holdings Inc,Equity,EQU-736382,HK0OJW5BP1XN,2026-02-05,2026-02-05,4847125.84,USD,GB,GB,XHKG,Approved,Low,2YVL55X7RF1F1L8SUGFU,Healthcare,ManualUpload,ProviderB,0.9813,2026-02-06 20:12:00,2025-01-14,
TRD-00001812,ENT-000069,Evergreen Infrastructure LLC,ISS-000210,Atlas Mining Limited,Bond,BON-877796,NLTZD8H4QBCV,2025-12-15,2025-12-22,5462271.69,GBP,GB,GB,XAMS,Approved,Low,2YVL55X7RF1F1L8SUGFU,Healthcare,ReferenceDataHub,InternalGoldenSource,0.6725,2025-12-15 09:44:00,2024-09-02,low_provider_confidence
TRD-00001813,ENT-000023,Harbour Mining LP,ISS-000186,Cobalt Holdings LP,Unknown,PRI-789142,LUCNSHD5TA1W,2026-05-23,2026-05-24,1337395.33,CHF,CH,CH,XLUX,Rejected,Medium,0DN0YBY4AWTY088O5OR1,Utilities,PrimeBrokerFeed,ProviderA,0.7688,2026-05-23 06:04:00,2026-05-16,invalid_instrument_type
TRD-00001814,ENT-000172,Northstar Markets SA,ISS-000189,Crescent Partners Inc,Bond,BON-158315,NG1UIMQI09MT,2025-10-28,2025-10-29,457902.86,NGN,CH,CH,XNSA,Expired,High,NVVXSN749AHW2PPCUYHY,Healthcare,CustodyPlatform,ProviderB,0.972,2025-10-29 12:54:00,2025-04-24,high_risk_incomplete_kyc
TRD-00001815,ENT-000012,Orion Mining PLC,ISS-000106,Sterling Logistics LP,Fund,FUN-835930,FRKTV4JPD8R8,2025-11-09,2025-11-09,1956437.53,XXX,DE,DE,XPAR,Pending,Low,LEEPZHPCF07UQNUPQZIT,Utilities,PrimeBrokerFeed,ProviderA,0.7369,2025-11-11 20:31:00,2024-01-30,invalid_currency
TRD-00001816,ENT-000292,Bluewater Logistics PLC,ISS-000101,Apex Mining PLC,Fund,FUN-152893,NGYQ9N2OURNZ,2025-06-20,2025-07-04,1521776.0,NGN,NL,NL,XNSA,Approved,Low,NV56VKTX1M5E8NSQDTZO,Materials,ReferenceDataHub,ProviderB,0.8821,2025-06-22 06:03:00,2025-04-04,
TRD-00001817,ENT-000279,Cedar Holdings GmbH,ISS-000169,Keystone Pharma SA,Derivative,DER-208363,FREE5DNAN3YM,2025-11-06,2025-11-11,2515022.31,EUR,JP,JP,XPAR,Expired,Low,X0WDSS7E6MLGK8UUTRXG,Real Estate,PrimeBrokerFeed,InternalGoldenSource,0.8468,2025-11-08 23:24:00,2024-01-10,
TRD-00001818,ENT-000220,Sterling Foods Ltd,ISS-000125,Union Holdings GmbH,Fund,FUN-138537,CAKJ3FFONJK6,2025-09-14,2025-09-16,6850319.46,USD,HK,HK,XTSE,Approved,Medium,Y7CQKDSMRD3AEYRXGBSY,Technology,ManualUpload,ProviderA,0.8078,2025-09-14 06:16:00,2025-01-24,
TRD-00001819,ENT-000033,Northstar Energy Ltd,ISS-000039,Meridian Foods SA,Fund,FUN-830706,DEZTAK5AGE07,2025-12-10,2025-12-11,4717798.48,EUR,AU,AU,XETR,Approved,Low,024SCOSS3EOQM1H8OJRJ,Energy,EMS,ProviderA,0.7775,2025-12-12 05:25:00,2024-10-01,
TRD-00001820,ENT-000068,Cedar Energy PLC,ISS-000008,Quantum Pharma GmbH,Bond,BON-195554,NLFKG9LC5BLM,2026-01-03,2026-01-03,172943.9,USD,SG,SG,XAMS,Approved,Low,3CSMCMCUT6Z84QCMSWDV,Healthcare,ReferenceDataHub,ProviderC,0.6439,2026-01-05 09:42:00,2024-01-26,low_provider_confidence
TRD-00001821,ENT-000165,Harbour Markets GmbH,ISS-000040,Falcon Partners LLC,Derivative,DER-903530,CHKLXLIM5L6H,2025-01-29,2025-01-31,4059293.53,CHF,US,US,XSWX,Rejected,High,97XGCK5I0GQMMHZN3MVG,Telecommunications,ManualUpload,ProviderA,0.659,2025-01-29 18:52:00,2023-09-19,high_risk_incomplete_kyc;low_provider_confidence
TRD-00001822,ENT-000325,Helios Telecoms Inc,ISS-000237,Apex Energy PLC,Bond,BON-649229,CA0Q94GIC1BK,2026-04-03,2026-04-05,446946.03,USD,SG,SG,XTSE,Pending,Low,Y7PGU7MX3GJ10FFD1I4N,Utilities,ReferenceDataHub,ProviderC,0.725,2026-04-05 04:08:00,2025-04-13,
TRD-00001823,ENT-000168,Falcon Markets PLC,ISS-000187,Apex Holdings GmbH,Bond,BON-257441,SGIWS69JFRJM,2026-03-21,2026-03-21,933110.19,USD,HK,HK,XSES,Approved,Medium,W9408S1A7GBYJDDMRKSQ,Industrials,OMS,InternalGoldenSource,0.9636,2026-03-21 15:51:00,2025-10-20,
TRD-00001824,ENT-000146,Union Telecoms PLC,ISS-000128,Harbour Energy GmbH,Derivative,DER-452611,CAKERXWFEL3Q,2025-11-13,2025-11-16,29580438.21,CAD,DE,DE,XTSE,Pending,Low,GGS8W0QY54CLRZJZCZVP,Financials,OMS,ProviderA,0.837,2025-11-13 00:37:00,2024-02-17,
TRD-00001825,ENT-000187,Falcon Industries BV,ISS-000219,Northstar Industries Inc,Private Credit,PRI-784309,NG7OT9NHXJCP,2025-01-26,2025-01-31,6395031.39,NGN,CH,CH,XNSA,Approved,Low,0XGJ1QQ81XRZN0994LX9,Real Estate,ManualUpload,InternalGoldenSource,0.8908,2025-01-28 05:35:00,2023-03-17,
TRD-00001826,ENT-000270,Redwood Energy GmbH,ISS-000087,Atlas Partners PLC,Derivative,DER-344574,DEQP1M4G6LMJ,2025-04-29,2025-05-01,907211.84,GBP,GB,GB,XETR,Approved,Medium,EGKRHJ5JN7BS08I4W02B,Healthcare,ReferenceDataHub,ProviderC,0.9222,2025-04-29 06:03:00,2025-02-09,
TRD-00001827,ENT-000286,Sahara Pharma PLC,ISS-000246,Northstar Energy GmbH,Private Equity,PRI-806965,NGHWFOEUK6VR,2025-08-02,2025-08-07,2083211.42,NGN,CA,CA,XNSA,Approved,Low,HJZZGKEXMVMZHO15RRZW,Utilities,OMS,ProviderA,0.9187,2025-08-03 05:16:00,2023-08-31,
TRD-00001828,ENT-000218,Meridian Infrastructure BV,ISS-000095,Helios Capital LLC,Bond,BON-754963,SGE4076BKRIS,2025-10-10,2025-10-15,9024114.27,GBP,GB,GB,XSES,Approved,Low,FH01XWMUWBTKW2J2COMX,Industrials,EMS,ProviderA,0.6431,2025-10-11 07:58:00,2023-08-21,low_provider_confidence
TRD-00001829,ENT-000081,Nile Holdings BV,ISS-000202,Keystone Energy Limited,Bond,BON-730765,NL7QIUWZECBK,2025-04-17,2025-04-19,22263579.61,EUR,NG,NG,XAMS,Approved,Medium,VH0TB4QOD4K7YJPCHMB2,Consumer Goods,EMS,InternalGoldenSource,0.6226,2025-04-19 07:47:00,2022-12-30,low_provider_confidence
TRD-00001830,ENT-000171,Apex Markets LP,ISS-000153,Crescent Mining Ltd,Bond,BON-588113,NLK7QHMB8B76,2025-04-13,2025-04-14,3660782.37,EUR,NG,NG,XAMS,Pending,Low,JCJUDT59WEU7OL7E6K08,Real Estate,ReferenceDataHub,InternalGoldenSource,0.6333,2025-04-14 16:15:00,2024-06-08,low_provider_confidence
TRD-00001831,ENT-000278,Cedar Logistics SA,ISS-000237,Apex Energy PLC,Fund,FUN-262760,CA0Q94GIC1BK,2025-11-16,2025-11-18,789867.4,CAD,CH,CH,XTSE,Approved,Low,BHR5EX41Q4HX6BQKDJU3,Industrials,PrimeBrokerFeed,ProviderC,0.8302,2025-11-17 08:11:00,2024-08-29,
TRD-00001832,ENT-000097,Evergreen Partners GmbH,ISS-000034,Nile Industries Inc,Fund,FUN-946588,HKMAA6X5Z0ZX,2026-06-01,2026-06-03,2330971.24,USD,SG,SG,XHKG,Pending,Medium,X653G4UNXU0COJBQ90SJ,Technology,OMS,ProviderC,0.8777,2026-06-03 07:27:00,2024-08-27,
TRD-00001833,ENT-000136,Keystone Industries GmbH,ISS-000166,Evergreen Mining Ltd,Fund,FUN-271291,HKDQCHDTEQVY,2026-04-23,2026-05-07,660365.88,EUR,FR,FR,XHKG,Approved,Low,8DOYWLLPUWBWJM58TL5C,Energy,ReferenceDataHub,InternalGoldenSource,0.7307,2026-04-23 20:08:00,2024-06-05,
TRD-00001834,ENT-000319,Harbour Markets Ltd,ISS-000150,Sterling Pharma Ltd,Bond,BON-771622,GBGH3HGJSQLF,2025-07-07,2025-07-14,4507370.14,GBP,NG,NG,XLON,Approved,Low,9RJ6GD23HGG9C6GKHNXK,Healthcare,CustodyPlatform,InternalGoldenSource,0.6434,2025-07-07 23:10:00,2023-05-04,low_provider_confidence
TRD-00001835,ENT-000174,Lagoon Foods LLC,ISS-000147,Sahara Energy LLC,Derivative,DER-681820,JPOGI6HZQ9KU,2025-04-11,2025-04-18,962871.87,JPY,FR,FR,XTKS,Expired,Low,EJB3VCFEDLQ9EOQ0Y2Z1,Consumer Goods,PrimeBrokerFeed,ProviderB,0.8806,2025-04-12 20:50:00,2024-07-04,
TRD-00001836,ENT-000219,Northstar Capital Ltd,ISS-000026,Crescent Capital GmbH,Bond,BON-954682,USP1PFDIX5SM,2026-04-09,2026-04-12,2368204.03,EUR,LU,LU,XNYS,Approved,Medium,PJSAVHT24BVN8NN87Q94,Materials,EMS,ProviderB,0.9839,2026-04-11 18:40:00,2025-11-08,
TRD-00001837,ENT-000005,Union Infrastructure LLC,ISS-000092,Lagoon Energy BV,Fund,FUN-318995,SGXX7XPRNYFG,2025-10-26,2025-10-26,7888531.43,USD,NG,NG,XSES,Expired,Low,XOI65FDHJK1EYY37Q9AH,Real Estate,ManualUpload,ProviderB,0.9721,2025-10-27 16:54:00,2025-08-07,
TRD-00001838,ENT-000289,Quantum Logistics Ltd,ISS-000232,Sahara Telecoms BV,Fund,FUN-604263,HKNYCJYFEO69,2025-01-16,2025-01-18,579777.23,CHF,CH,CH,XHKG,Approved,Low,CL9TK51ITY5H598449K6,Financials,CustodyPlatform,ProviderB,0.7737,2025-01-16 07:55:00,2023-03-29,
TRD-00001839,ENT-000282,Helios Capital PLC,ISS-000073,Sterling Pharma Inc,Private Equity,PRI-166389,HKJYRDXP03L2,2026-05-03,2026-05-05,519753.83,USD,CH,CH,XHKG,Approved,Medium,B41CMGC6D4HQCETAGHNM,Industrials,CustodyPlatform,ProviderC,0.8069,2026-05-04 04:56:00,2024-09-03,
TRD-00001840,ENT-000098,Atlas Infrastructure SA,ISS-000114,Northstar Industries BV,Bond,BON-523777,HKANBX94IHDW,2026-02-19,2026-02-22,724174.34,USD,JP,JP,XHKG,Expired,Low,59VQ553KWKI85L8D7CED,Financials,ReferenceDataHub,ProviderC,0.9256,2026-02-20 08:43:00,2024-07-08,
TRD-00001841,ENT-000193,Evergreen Industries GmbH,ISS-000037,Crescent Logistics Inc,Bond,BON-764558,NGQPKAHFYZF7,2026-01-13,2026-01-20,1353321.93,JPY,,JP,XNSA,Approved,Low,LM5MPPQNOMPWJGHF5A8C,Utilities,PrimeBrokerFeed,ProviderC,0.8309,2026-01-15 08:59:00,2024-08-29,invalid_risk_country
TRD-00001842,ENT-000200,Lagoon Holdings Ltd,ISS-000073,Sterling Pharma Inc,Fund,FUN-245321,HKJYRDXP03L2,2025-03-08,2025-03-11,4506253.47,CAD,CA,CA,XHKG,Approved,High,Z7FGQJFYTOPS2II7KBCW,Consumer Goods,PrimeBrokerFeed,ProviderA,0.9534,2025-03-09 20:20:00,2023-01-15,
TRD-00001843,ENT-000128,Sahara Holdings LLC,ISS-000035,Nile Partners PLC,Derivative,DER-754297,CH0CHYKM1QW6,2025-04-27,2025-05-11,8182447.25,EUR,LU,LU,XSWX,Approved,Low,E3STUF93AXMSTP3X5M8P,Industrials,EMS,ProviderC,0.8142,2025-04-28 01:45:00,2025-03-17,
TRD-00001844,ENT-000163,Nile Markets SA,ISS-000002,Northstar Markets Ltd,Private Equity,PRI-807284,GB8MVMVQTRMI,2025-02-10,2025-02-17,4220043.03,GBP,GB,GB,XLON,Approved,High,VRD6O9YZPF322F52UH5B,Energy,ReferenceDataHub,InternalGoldenSource,0.8692,2025-02-12 18:00:00,2022-05-29,stale_reference_record
TRD-00001845,ENT-000105,Northstar Telecoms BV,ISS-000138,Quantum Energy LP,Equity,EQU-228355,DEUH0Q7A2I2G,2025-10-31,2025-11-03,2891734.63,EUR,AU,AU,XETR,Approved,Low,YAS0YF9P7KYKIRTR5JEK,Telecommunications,CustodyPlatform,InternalGoldenSource,0.7404,2025-11-01 08:39:00,2024-02-23,
TRD-00001846,ENT-000186,Sahara Infrastructure SA,ISS-000107,Apex Holdings PLC,Bond,BON-959942,GB8SG60JAOBO,2025-09-01,2025-09-02,456445.36,GBP,HK,HK,XLON,Approved,Medium,4YWG1IQ4OFS80QMAA7H7,Financials,ReferenceDataHub,ProviderC,0.8575,2025-09-01 17:58:00,2024-05-25,
TRD-00001847,ENT-000315,Pioneer Holdings PLC,ISS-000223,Orion Capital Limited,Private Credit,PRI-936224,CHYS8317QKY3,2025-01-21,2025-01-23,4547709.12,CHF,CA,CA,XSWX,Pending,Medium,KJ254B2PMSZDVAG1059S,Financials,ReferenceDataHub,ProviderA,0.9678,2025-01-23 05:15:00,2024-08-15,
TRD-00001848,ENT-000251,Apex Partners LP,ISS-000157,Crescent Capital LLC,Derivative,DER-665549,JP1MWXE2KC6Q,2025-05-06,2025-05-20,134536.41,JPY,CH,CH,XTKS,Approved,Low,YU7CG8W1RVRRGQZ3PM7V,Industrials,ReferenceDataHub,ProviderB,0.8712,2025-05-07 01:03:00,2025-04-06,
TRD-00001849,ENT-000236,Nile Industries BV,ISS-000216,Northstar Holdings Inc,Private Credit,PRI-491192,US2LSCUWPSIZ,2025-03-15,2025-03-18,262336.74,USD,GB,GB,XNYS,Approved,Low,2TN7TLHXCMF26B46JMV4,Real Estate,PrimeBrokerFeed,ProviderB,0.8648,2025-03-16 04:17:00,2024-10-30,
TRD-00001850,ENT-000012,Orion Mining PLC,ISS-000123,Union Holdings LP,Derivative,DER-296353,NLCDUFTAWSZ6,2025-06-04,2025-06-04,6712184.53,EUR,DE,DE,XAMS,Approved,High,0000000000000000000,Utilities,OMS,ProviderA,0.7596,2025-06-04 08:18:00,2025-01-12,invalid_lei
TRD-00001851,ENT-000130,Evergreen Logistics PLC,ISS-000092,Lagoon Energy BV,Private Equity,PRI-636437,SGXX7XPRNYFG,2026-01-20,2026-01-20,4821939.95,USD,HK,HK,XSES,Approved,Medium,G6IZED1IPSQUZUU2ROEM,Industrials,ReferenceDataHub,InternalGoldenSource,0.845,2026-01-21 03:47:00,2025-08-17,
